t,E_sum_sq,rel_drift
4.985999999999999766e+00,1.677152020500579654e-01,-4.995460619325022833e-01
4.988000000000000433e+00,1.677308732262480229e-01,-4.994992999112746190e-01
4.990000000000000213e+00,1.677532322242447360e-01,-4.994325817577505711e-01
4.991999999999999993e+00,1.677823322795225780e-01,-4.993457486198848994e-01
4.993999999999999773e+00,1.678182180384781841e-01,-4.992386672750195875e-01
4.996000000000000441e+00,1.678609254352413094e-01,-4.991112304974736902e-01
4.998000000000000220e+00,1.679104815800822881e-01,-4.989633573915300269e-01
5.000000000000000000e+00,1.679669046595700654e-01,-4.987949936893587566e-01
5.001999999999999780e+00,1.680302038486189142e-01,-4.986061120134656077e-01
5.004000000000000448e+00,1.681003792345461545e-01,-4.983967121032999437e-01
5.006000000000000227e+00,1.681774217532472360e-01,-4.981668210057053070e-01
5.008000000000000007e+00,1.682613131375785831e-01,-4.979164932289422696e-01
5.009999999999999787e+00,1.683520258780232814e-01,-4.976458108600602115e-01
5.012000000000000455e+00,1.684495231956976147e-01,-4.973548836454445010e-01
5.014000000000000234e+00,1.685537590277422781e-01,-4.970438490344082916e-01
5.016000000000000014e+00,1.686646780251251920e-01,-4.967128721857490548e-01
5.017999999999999794e+00,1.687822155628672105e-01,-4.963621459372352662e-01
5.020000000000000462e+00,1.689062977626876738e-01,-4.959918907380333475e-01
5.022000000000000242e+00,1.690368415280496528e-01,-4.956023545441344824e-01
5.024000000000000021e+00,1.691737545915711072e-01,-4.951938126768817838e-01
5.025999999999999801e+00,1.693169355747514426e-01,-4.947665676447492999e-01
5.028000000000000469e+00,1.694662740599496842e-01,-4.943209489285628755e-01
5.030000000000000249e+00,1.696216506745338859e-01,-4.938573127304020649e-01
5.032000000000000028e+00,1.697829371871086845e-01,-4.933760416864621523e-01
5.033999999999999808e+00,1.699499966157116959e-01,-4.928775445442011294e-01
5.036000000000000476e+00,1.701226833478566569e-01,-4.923622558041371167e-01
5.038000000000000256e+00,1.703008432722864784e-01,-4.918306353267036246e-01
5.040000000000000036e+00,1.704843139222861348e-01,-4.912831679046107403e-01
5.041999999999999815e+00,1.706729246303912151e-01,-4.907203628012026808e-01
5.044000000000000483e+00,1.708664966943155838e-01,-4.901427532553375710e-01
5.046000000000000263e+00,1.710648435539076362e-01,-4.895508959533588778e-01
5.048000000000000043e+00,1.712677709789334202e-01,-4.889453704687594660e-01
5.049999999999999822e+00,1.714750772674705215e-01,-4.883267786701842583e-01
5.052000000000000490e+00,1.716865534546863081e-01,-4.876957440984460712e-01
5.054000000000000270e+00,1.719019835317616984e-01,-4.870529113132678889e-01
5.056000000000000050e+00,1.721211446747094309e-01,-4.863989452105001998e-01
5.057999999999999829e+00,1.723438074828257949e-01,-4.857345303105930490e-01
5.060000000000000497e+00,1.725697362265033452e-01,-4.850603700191346013e-01
5.062000000000000277e+00,1.727986891041211615e-01,-4.843771858603037050e-01
5.064000000000000057e+00,1.730304185077202461e-01,-4.836857166841071476e-01
5.065999999999999837e+00,1.732646712971600833e-01,-4.829867178483100987e-01
5.068000000000000504e+00,1.735011890824449399e-01,-4.822809603759881658e-01
5.070000000000000284e+00,1.737397085138966957e-01,-4.815692300896660671e-01
5.072000000000000064e+00,1.739799615798452992e-01,-4.808523267230238596e-01
5.073999999999999844e+00,1.742216759114961211e-01,-4.801310630111875200e-01
5.076000000000000512e+00,1.744645750946284823e-01,-4.794062637606360533e-01
5.078000000000000291e+00,1.747083789877692250e-01,-4.786787648997870570e-01
5.080000000000000071e+00,1.749528040464798373e-01,-4.779494125113399328e-01
5.081999999999999851e+00,1.751975636533872893e-01,-4.772190618474798640e-01
5.084000000000000519e+00,1.754423684535823813e-01,-4.764885763290657716e-01
5.086000000000000298e+00,1.756869266950041031e-01,-4.757588265299400043e-01
5.088000000000000078e+00,1.759309445734203725e-01,-4.750306891475228332e-01
5.089999999999999858e+00,1.761741265816126056e-01,-4.743050459608626479e-01
5.092000000000000526e+00,1.764161758623644660e-01,-4.735827827773348986e-01
5.094000000000000306e+00,1.766567945648509774e-01,-4.728647883691945442e-01
5.096000000000000085e+00,1.768956842040200206e-01,-4.721519534011993091e-01
5.097999999999999865e+00,1.771325460225537940e-01,-4.714451693505342100e-01
5.100000000000000533e+00,1.773670813549945990e-01,-4.707453274202783033e-01
5.102000000000000313e+00,1.775989919936153960e-01,-4.700533174476648202e-01
5.104000000000000092e+00,1.778279805556133297e-01,-4.693700268083936256e-01
5.105999999999999872e+00,1.780537508512016198e-01,-4.686963393182632109e-01
5.108000000000000540e+00,1.782760082521734346e-01,-4.680331341333939799e-01
5.110000000000000320e+00,1.784944600605087861e-01,-4.673812846503234697e-01
5.112000000000000099e+00,1.787088158765955948e-01,-4.667416574072528190e-01
5.113999999999999879e+00,1.789187879666330749e-01,-4.661151109877328946e-01
5.116000000000000547e+00,1.791240916287881735e-01,-4.655024949280716640e-01
5.118000000000000327e+00,1.793244455576716856e-01,-4.649046486297550573e-01
5.120000000000000107e+00,1.795195722067041977e-01,-4.643224002781650150e-01
5.121999999999999886e+00,1.797091981479415623e-01,-4.637565657688778598e-01
5.123999999999999666e+00,1.798930544289298050e-01,-4.632079476428265785e-01
5.126000000000000334e+00,1.800708769261619713e-01,-4.626773340316032157e-01
5.128000000000000114e+00,1.802424066947108106e-01,-4.621654976141719162e-01
5.129999999999999893e+00,1.804073903136133028e-01,-4.616731945862583286e-01
5.131999999999999673e+00,1.805655802265860310e-01,-4.612011636436719186e-01
5.134000000000000341e+00,1.807167350776527348e-01,-4.607501249808096389e-01
5.136000000000000121e+00,1.808606200412700427e-01,-4.603207793055769104e-01
5.137999999999999901e+00,1.809970071465395736e-01,-4.599138068719546002e-01
5.139999999999999680e+00,1.811256755951006769e-01,-4.595298665314229147e-01
5.142000000000000348e+00,1.812464120723010219e-01,-4.591695948044433040e-01
5.144000000000000128e+00,1.813590110512482423e-01,-4.588336049731834287e-01
5.145999999999999908e+00,1.814632750893516722e-01,-4.585224861966511467e-01
5.147999999999999687e+00,1.815590151169675925e-01,-4.582368026493912061e-01
5.150000000000000355e+00,1.816460507177694028e-01,-4.579770926848744650e-01
5.152000000000000135e+00,1.817242104004692105e-01,-4.577438680246940228e-01
5.153999999999999915e+00,1.817933318615259641e-01,-4.575376129746567821e-01
5.155999999999999694e+00,1.818532622384811670e-01,-4.573587836688425834e-01
5.158000000000000362e+00,1.819038583535721176e-01,-4.572078073426737443e-01
5.160000000000000142e+00,1.819449869472808401e-01,-4.570850816360167990e-01
5.161999999999999922e+00,1.819765249014848596e-01,-4.569909739273114169e-01
5.163999999999999702e+00,1.819983594518854442e-01,-4.569258206996949512e-01
5.166000000000000369e+00,1.820103883893989249e-01,-4.568899269400607532e-01
5.168000000000000149e+00,1.820125202502052009e-01,-4.568835655719624689e-01
5.169999999999999929e+00,1.820046744941596906e-01,-4.569069769232418921e-01
5.171999999999999709e+00,1.819867816712831265e-01,-4.569603682292312508e-01
5.174000000000000377e+00,1.819587835760574368e-01,-4.570439131723420534e-01
5.176000000000000156e+00,1.819206333892648408e-01,-4.571577514588240909e-01
5.177999999999999936e+00,1.818722958071204987e-01,-4.573019884334399987e-01
5.179999999999999716e+00,1.818137471574610697e-01,-4.574766947327643107e-01
5.182000000000000384e+00,1.817449755027631397e-01,-4.576819059777814669e-01
5.184000000000000163e+00,1.816659807297796303e-01,-4.579176225064152117e-01
5.185999999999999943e+00,1.815767746255942949e-01,-4.581838091465856300e-01
5.187999999999999723e+00,1.814773809399089499e-01,-4.584803950303472653e-01
5.190000000000000391e+00,1.813678354333911891e-01,-4.588072734496216332e-01
5.192000000000000171e+00,1.812481859119254302e-01,-4.591643017539941973e-01
5.193999999999999950e+00,1.811184922466237135e-01,-4.595513012910026340e-01
5.195999999999999730e+00,1.809788263794684104e-01,-4.599680573892996893e-01
5.198000000000000398e+00,1.808292723144735437e-01,-4.604143193850271376e-01
5.200000000000000178e+00,1.806699260942676577e-01,-4.608898006916912760e-01
5.201999999999999957e+00,1.805008957620158894e-01,-4.613941789137859240e-01
5.203999999999999737e+00,1.803223013086160675e-01,-4.619270960043563856e-01
5.206000000000000405e+00,1.801342746051188271e-01,-4.624881584666545864e-01
5.208000000000000185e+00,1.799369593203396789e-01,-4.630769375999806425e-01
5.209999999999999964e+00,1.797305108236462168e-01,-4.636929697897609892e-01
5.211999999999999744e+00,1.795150960729219869e-01,-4.643357568418589598e-01
5.214000000000000412e+00,1.792908934877243676e-01,-4.650047663610650805e-01
5.216000000000000192e+00,1.790580928076737355e-01,-4.656994321736570575e-01
5.217999999999999972e+00,1.788168949361247928e-01,-4.664191547938768556e-01
5.219999999999999751e+00,1.785675117691931657e-01,-4.671633019341070447e-01
5.222000000000000419e+00,1.783101660102247021e-01,-4.679312090584850647e-01
5.224000000000000199e+00,1.780450909698152451e-01,-4.687221799796345567e-01
5.225999999999999979e+00,1.777725303515051147e-01,-4.695354874981426674e-01
5.227999999999999758e+00,1.774927380232924623e-01,-4.703703740843526715e-01
5.230000000000000426e+00,1.772059777751262000e-01,-4.712260526019934614e-01
5.232000000000000206e+00,1.769125230625590572e-01,-4.721017070731061138e-01
5.233999999999999986e+00,1.766126567367581612e-01,-4.729964934836790591e-01
5.235999999999999766e+00,1.763066707610913553e-01,-4.739095406293407642e-01
5.238000000000000433e+00,1.759948659145222361e-01,-4.748399510004142066e-01
5.240000000000000213e+00,1.756775514820688444e-01,-4.757868017055730259e-01
5.241999999999999993e+00,1.753550449325968208e-01,-4.767491454332910550e-01
5.243999999999999773e+00,1.750276715842368214e-01,-4.777260114502201449e-01
5.246000000000000441e+00,1.746957642577344483e-01,-4.787164066355772407e-01
5.248000000000000220e+00,1.743596629180579616e-01,-4.797193165505690415e-01
5.250000000000000000e+00,1.740197143046072203e-01,-4.807337065418307298e-01
5.251999999999999780e+00,1.736762715503855636e-01,-4.817585228777981343e-01
5.254000000000000448e+00,1.733296937905124679e-01,-4.827926939168870057e-01
5.256000000000000227e+00,1.729803457604728312e-01,-4.838351313062971282e-01
5.258000000000000007e+00,1.726285973845153587e-01,-4.848847312102118057e-01
5.259999999999999787e+00,1.722748233546291807e-01,-4.859403755661104163e-01
5.262000000000000455e+00,1.719194027005433445e-01,-4.870009333678694818e-01
5.264000000000000234e+00,1.715627183512118958e-01,-4.880652619742690823e-01
5.266000000000000014e+00,1.712051566882591969e-01,-4.891322084414905236e-01
5.267999999999999794e+00,1.708471070918795853e-01,-4.902006108781293836e-01
5.270000000000000462e+00,1.704889614796962494e-01,-4.912692998212178086e-01
5.272000000000000242e+00,1.701311138391011224e-01,-4.923370996316998038e-01
5.274000000000000021e+00,1.697739597536103706e-01,-4.934028299077626301e-01
5.275999999999999801e+00,1.694178959237832571e-01,-4.944653069143918889e-01
5.278000000000000469e+00,1.690633196832649343e-01,-4.955233450274760254e-01
5.280000000000000249e+00,1.687106285105264836e-01,-4.965757581907497831e-01
5.282000000000000028e+00,1.683602195368862353e-01,-4.976213613838348926e-01
5.283999999999999808e+00,1.680124890514082814e-01,-4.986589720995983077e-01
5.286000000000000476e+00,1.676678320032831959e-01,-4.996874118290238753e-01
5.288000000000000256e+00,1.673266415023074161e-01,-5.007055075517573561e-01
5.290000000000000036e+00,1.669893083180848947e-01,-5.017120932304641734e-01
5.291999999999999815e+00,1.666562203785841301e-01,-5.027060113071105674e-01
5.294000000000000483e+00,1.663277622686909485e-01,-5.036861141992573510e-01
5.296000000000000263e+00,1.660043147294038568e-01,-5.046512657944368652e-01
5.298000000000000043e+00,1.656862541583247750e-01,-5.056003429406636940e-01
5.299999999999999822e+00,1.653739521121041223e-01,-5.065322369311143769e-01
5.302000000000000490e+00,1.650677748115021437e-01,-5.074458549809999219e-01
5.304000000000000270e+00,1.647680826497328332e-01,-5.083401216946437096e-01
5.306000000000000050e+00,1.644752297047594458e-01,-5.092139805207676062e-01
5.307999999999999829e+00,1.641895632562118401e-01,-5.100663951939868879e-01
5.310000000000000497e+00,1.639114233075975036e-01,-5.108963511605091323e-01
5.312000000000000277e+00,1.636411421144773892e-01,-5.117028569860345710e-01
5.314000000000000057e+00,1.633790437192772782e-01,-5.124849457438558353e-01
5.315999999999999837e+00,1.631254434934032993e-01,-5.132416763811630256e-01
5.318000000000000504e+00,1.628806476873272402e-01,-5.139721350615669149e-01
5.320000000000000284e+00,1.626449529893038426e-01,-5.146754364818653116e-01
5.322000000000000064e+00,1.624186460933773613e-01,-5.153507251610897066e-01
5.323999999999999844e+00,1.622020032773286158e-01,-5.159971766998910914e-01
5.326000000000000512e+00,1.619952899912077693e-01,-5.166139990083372657e-01
5.328000000000000291e+00,1.617987604570892413e-01,-5.172004335002257092e-01
5.330000000000000071e+00,1.616126572806782236e-01,-5.177557562520295198e-01
5.331999999999999851e+00,1.614372110753858058e-01,-5.182792791246393360e-01
5.334000000000000519e+00,1.612726400994826115e-01,-5.187703508460792534e-01
5.336000000000000298e+00,1.611191499069257738e-01,-5.192283580534216014e-01
5.338000000000000078e+00,1.609769330124433129e-01,-5.196527262921590840e-01
5.339999999999999858e+00,1.608461685714463185e-01,-5.200429209713307577e-01
5.342000000000000526e+00,1.607270220753236056e-01,-5.203984482727483929e-01
5.344000000000000306e+00,1.606196450626587169e-01,-5.207188560127099519e-01
5.346000000000000085e+00,1.605241748468926311e-01,-5.210037344546417648e-01
5.347999999999999865e+00,1.604407342609377451e-01,-5.212527170711568347e-01
5.350000000000000533e+00,1.603694314192298520e-01,-5.214654812540808759e-01
5.352000000000000313e+00,1.603103594976865720e-01,-5.216417489710449829e-01
5.354000000000000092e+00,1.602635965320190203e-01,-5.217812873673143281e-01
5.355999999999999872e+00,1.602292052348233686e-01,-5.218839093115771322e-01
5.358000000000000540e+00,1.602072328318567551e-01,-5.219494738844903114e-01
5.360000000000000320e+00,1.601977109178783776e-01,-5.219778868088416068e-01
5.362000000000000099e+00,1.602006553324138993e-01,-5.219691008202633764e-01
5.363999999999999879e+00,1.602160660557763183e-01,-5.219231159775006290e-01
5.366000000000000547e+00,1.602439271256506648e-01,-5.218399799113184745e-01
5.368000000000000327e+00,1.602842065745250233e-01,-5.217197880112046660e-01
5.370000000000000107e+00,1.603368563882230369e-01,-5.215626835491069535e-01
5.371999999999999886e+00,1.604018124857648497e-01,-5.213688577395265700e-01
5.374000000000000554e+00,1.604789947207574119e-01,-5.211385497353698826e-01
5.376000000000000334e+00,1.605683069044838707e-01,-5.208720465590509496e-01
5.378000000000000114e+00,1.606696368508354067e-01,-5.205696829684167692e-01
5.379999999999999893e+00,1.607828564431957041e-01,-5.202318412571674822e-01
5.381999999999999673e+00,1.609078217233618768e-01,-5.198589509895207295e-01
5.384000000000000341e+00,1.610443730025513387e-01,-5.194514886689726163e-01
5.386000000000000121e+00,1.611923349945153516e-01,-5.190099773410931094e-01
5.387999999999999901e+00,1.613515169707475660e-01,-5.185349861303917285e-01
5.389999999999999680e+00,1.615217129377443106e-01,-5.180271297113814288e-01
5.392000000000000348e+00,1.617027018362408586e-01,-5.174870677140673836e-01
5.394000000000000128e+00,1.618942477623162013e-01,-5.169155040641807419e-01
5.395999999999999908e+00,1.620961002102259407e-01,-5.163131862585781384e-01
5.397999999999999687e+00,1.623079943367901901e-01,-5.156809045763202093e-01
5.400000000000000355e+00,1.625296512471312016e-01,-5.150194912260448454e-01
5.402000000000000135e+00,1.627607783015215803e-01,-5.143298194303475013e-01
5.403999999999999915e+00,1.630010694430728824e-01,-5.136128024479740262e-01
5.405999999999999694e+00,1.632502055459594259e-01,-5.128693925347382887e-01
5.408000000000000362e+00,1.635078547838419993e-01,-5.121005798441633505e-01
5.410000000000000142e+00,1.637736730181220124e-01,-5.113073912689506395e-01
5.411999999999999922e+00,1.640473042056250774e-01,-5.104908892244721663e-01
5.413999999999999702e+00,1.643283808252813949e-01,-5.096521703755766408e-01
5.416000000000000369e+00,1.646165243233381759e-01,-5.087923643080979330e-01
5.418000000000000149e+00,1.649113455766085812e-01,-5.079126321465426974e-01
5.419999999999999929e+00,1.652124453732310982e-01,-5.070141651195281263e-01
5.421999999999999709e+00,1.655194149103819123e-01,-5.060981830746326127e-01
5.424000000000000377e+00,1.658318363083554348e-01,-5.051659329444044833e-01
5.426000000000000156e+00,1.661492831403961756e-01,-5.042186871653699942e-01
5.427999999999999936e+00,1.664713209776392255e-01,-5.032577420519572797e-01
5.429999999999999716e+00,1.667975079484871892e-01,-5.022844161273434249e-01
5.432000000000000384e+00,1.671273953117258237e-01,-5.013000484133052215e-01
5.434000000000000163e+00,1.674605280426534337e-01,-5.003059966812377635e-01
5.435999999999999943e+00,1.677964454314736509e-01,-4.993036356665799813e-01
5.437999999999999723e+00,1.681346816931785781e-01,-4.982943552489531025e-01
5.440000000000000391e+00,1.684747665881238532e-01,-4.972795586003950219e-01
5.442000000000000171e+00,1.688162260524754266e-01,-4.962606603041382902e-01
5.443999999999999950e+00,1.691585828376871992e-01,-4.952390844464398256e-01
5.445999999999999730e+00,1.695013571581479583e-01,-4.942162626840345130e-01
5.448000000000000398e+00,1.698440673461159567e-01,-4.931936322898425873e-01
5.450000000000000178e+00,1.701862305130436570e-01,-4.921726341796086035e-01
5.451999999999999957e+00,1.705273632163762931e-01,-4.911547109222078045e-01
5.453999999999999737e+00,1.708669821308942960e-01,-4.901413047363927800e-01
5.456000000000000405e+00,1.712046047236536195e-01,-4.891338554768049351e-01
5.458000000000000185e+00,1.715397499315673979e-01,-4.881337986121037642e-01
5.459999999999999964e+00,1.718719388406588222e-01,-4.871425631981099458e-01
5.461999999999999744e+00,1.722006953660068507e-01,-4.861615698488803150e-01
5.464000000000000412e+00,1.725255469313961010e-01,-4.851922287086662400e-01
5.466000000000000192e+00,1.728460251476771348e-01,-4.842359374277194761e-01
5.467999999999999972e+00,1.731616664888358803e-01,-4.832940791449344964e-01
5.469999999999999751e+00,1.734720129647676634e-01,-4.823680204803235672e-01
5.472000000000000419e+00,1.737766127897490964e-01,-4.814591095403293886e-01
5.474000000000000199e+00,1.740750210455988545e-01,-4.805686739389860573e-01
5.475999999999999979e+00,1.743668003385203114e-01,-4.796980188379326160e-01
5.477999999999999758e+00,1.746515214486199508e-01,-4.788484250082821192e-01
5.480000000000000426e+00,1.749287639710999098e-01,-4.780211469173345495e-01
5.482000000000000206e+00,1.751981169481276468e-01,-4.772174108431085360e-01
5.483999999999999986e+00,1.754591794903936075e-01,-4.764384130196439582e-01
5.485999999999999766e+00,1.757115613873749260e-01,-4.756853178160049822e-01
5.488000000000000433e+00,1.759548837053348802e-01,-4.749592559518787116e-01
5.490000000000000213e+00,1.761887793720978701e-01,-4.742613227526358832e-01
5.491999999999999993e+00,1.764128937476544534e-01,-4.735925764466727972e-01
5.493999999999999773e+00,1.766268851796654049e-01,-4.729540365078148678e-01
5.496000000000000441e+00,1.768304255429495875e-01,-4.723466820455112236e-01
5.498000000000000220e+00,1.770232007620594072e-01,-4.717714502454950498e-01
5.500000000000000000e+00,1.772049113160674982e-01,-4.712292348635248596e-01
5.501999999999999780e+00,1.773752727247077110e-01,-4.707208847747638703e-01
5.504000000000000448e+00,1.775340160150384872e-01,-4.702472025812790002e-01
5.506000000000000227e+00,1.776808881678192120e-01,-4.698089432800760523e-01
5.508000000000000007e+00,1.778156525428160606e-01,-4.694068129940078826e-01
5.509999999999999787e+00,1.779380892822819693e-01,-4.690414677678096389e-01
5.512000000000000455e+00,1.780479956918820661e-01,-4.687135124314364409e-01
5.514000000000000234e+00,1.781451865983675886e-01,-4.684234995327815065e-01
5.516000000000000014e+00,1.782294946833306304e-01,-4.681719283417687394e-01
5.517999999999999794e+00,1.783007707924067209e-01,-4.679592439277070470e-01
5.520000000000000462e+00,1.783588842193233326e-01,-4.677858363117037288e-01
5.522000000000000242e+00,1.784037229642295719e-01,-4.676520396958213088e-01
5.524000000000000021e+00,1.784351939657772834e-01,-4.675581317705589379e-01
5.525999999999999801e+00,1.784532233064606843e-01,-4.675043331021289106e-01
5.528000000000000469e+00,1.784577563907607800e-01,-4.674908066008824359e-01
5.530000000000000249e+00,1.784487580956792274e-01,-4.675176570721242264e-01
5.532000000000000028e+00,1.784262128932868618e-01,-4.675849308504334001e-01
5.533999999999999808e+00,1.783901249449522664e-01,-4.676926155184901179e-01
5.536000000000000476e+00,1.783405181669595885e-01,-4.678406397112753745e-01
5.538000000000000256e+00,1.782774362672645552e-01,-4.680288730063927316e-01
5.540000000000000036e+00,1.782009427531835444e-01,-4.682571259011245601e-01
5.541999999999999815e+00,1.781111209098524828e-01,-4.685251498767096789e-01
5.544000000000000483e+00,1.780080737493384135e-01,-4.688326375501916665e-01
5.546000000000000263e+00,1.778919239303296540e-01,-4.691792229140599457e-01
5.548000000000000043e+00,1.777628136483780930e-01,-4.695644816637610242e-01
5.549999999999999822e+00,1.776209044967104189e-01,-4.699879316130309848e-01
5.552000000000000490e+00,1.774663772976732279e-01,-4.704490331968553818e-01
5.554000000000000270e+00,1.772994319049214229e-01,-4.709471900617287488e-01
5.556000000000000050e+00,1.771202869765063914e-01,-4.714817497427489790e-01
5.557999999999999829e+00,1.769291797190674642e-01,-4.720520044269370108e-01
5.560000000000000497e+00,1.767263656033738473e-01,-4.726571918020460172e-01
5.562000000000000277e+00,1.765121180515145938e-01,-4.732964959899709778e-01
5.564000000000000057e+00,1.762867280960754013e-01,-4.739690485637486073e-01
5.565999999999999837e+00,1.760505040116908948e-01,-4.746739296469871805e-01
5.568000000000000504e+00,1.758037709194035791e-01,-4.754101690944398939e-01
5.570000000000000284e+00,1.755468703643074946e-01,-4.761767477522957925e-01
5.572000000000000064e+00,1.752801598669975480e-01,-4.769725987966326186e-01
5.573999999999999844e+00,1.750040124493907057e-01,-4.777966091483434319e-01
5.576000000000000512e+00,1.747188161355278102e-01,-4.786476209627191780e-01
5.578000000000000291e+00,1.744249734280071129e-01,-4.795244331917457581e-01
5.580000000000000071e+00,1.741229007607431045e-01,-4.804258032170443671e-01
5.581999999999999851e+00,1.738130279287844471e-01,-4.813504485512672959e-01
5.584000000000000519e+00,1.734957974959645821e-01,-4.822970486056390449e-01
5.586000000000000298e+00,1.731716641811981150e-01,-4.832642465212181881e-01
5.588000000000000078e+00,1.728410942242738779e-01,-4.842506510613394655e-01
5.589999999999999858e+00,1.725045647320305742e-01,-4.852548385625938265e-01
5.592000000000000526e+00,1.721625630058389034e-01,-4.862753549415886334e-01
5.594000000000000306e+00,1.718155858513463752e-01,-4.873107177546353030e-01
5.596000000000000085e+00,1.714641388714732706e-01,-4.883594183074148054e-01
5.597999999999999865e+00,1.711087357436821832e-01,-4.894199238115698458e-01
5.600000000000000533e+00,1.707498974825696347e-01,-4.904906795850951795e-01
5.602000000000000313e+00,1.703881516888602343e-01,-4.915701112933024142e-01
5.604000000000000092e+00,1.700240317859074701e-01,-4.926566272270642144e-01
5.605999999999999872e+00,1.696580762448325341e-01,-4.937486206149618306e-01
5.608000000000000540e+00,1.692908277994538691e-01,-4.948444719658969815e-01
5.610000000000000320e+00,1.689228326521838575e-01,-4.959425514386572309e-01
5.612000000000000099e+00,1.685546396720867535e-01,-4.970412212348717107e-01
5.613999999999999879e+00,1.681867995863109144e-01,-4.981388380117376391e-01
5.616000000000000547e+00,1.678198641661245438e-01,-4.992337553108499026e-01
5.618000000000000327e+00,1.674543854087978123e-01,-5.003243259994246683e-01
5.620000000000000107e+00,1.670909147165861031e-01,-5.014089047201727434e-01
5.621999999999999886e+00,1.667300020740799527e-01,-5.024858503460477577e-01
5.624000000000000554e+00,1.663721952251954739e-01,-5.035535284360656005e-01
5.626000000000000334e+00,1.660180388510831273e-01,-5.046103136883847151e-01
5.628000000000000114e+00,1.656680737502405909e-01,-5.056545923868092096e-01
5.629999999999999893e+00,1.653228360221128956e-01,-5.066847648368857371e-01
5.631999999999999673e+00,1.649828562554665201e-01,-5.076992477877554366e-01
5.634000000000000341e+00,1.646486587228194187e-01,-5.086964768359353295e-01
5.636000000000000121e+00,1.643207605822063211e-01,-5.096749088072115574e-01
5.637999999999999901e+00,1.639996710875506469e-01,-5.106330241128508307e-01
5.639999999999999680e+00,1.636858908089066922e-01,-5.115693290763592138e-01
5.642000000000000348e+00,1.633799108638250286e-01,-5.124823582270505717e-01
5.644000000000000128e+00,1.630822121610803199e-01,-5.133706765567254138e-01
5.645999999999999908e+00,1.627932646579870468e-01,-5.142328817358041704e-01
5.647999999999999687e+00,1.625135266325105909e-01,-5.150676062853123405e-01
5.650000000000000355e+00,1.622434439713624776e-01,-5.158735197011694584e-01
5.652000000000000135e+00,1.619834494752475651e-01,-5.166493305272968906e-01
5.653999999999999915e+00,1.617339621824075979e-01,-5.173937883741310806e-01
5.655999999999999694e+00,1.614953867115803132e-01,-5.181056858792015829e-01
5.658000000000000362e+00,1.612681126254666419e-01,-5.187838606065130476e-01
5.660000000000000142e+00,1.610525138157689051e-01,-5.194271968815615814e-01
5.661999999999999922e+00,1.608489479108328457e-01,-5.200346275589018408e-01
5.663999999999999702e+00,1.606577557068927242e-01,-5.206051357192835738e-01
5.666000000000000369e+00,1.604792606238848729e-01,-5.211377562934775831e-01
5.668000000000000149e+00,1.603137681867585207e-01,-5.216315776100184376e-01
5.669999999999999929e+00,1.601615655331751764e-01,-5.220857428642055043e-01
5.671999999999999709e+00,1.600229209484475279e-01,-5.224994515058227762e-01
5.674000000000000377e+00,1.598980834285283759e-01,-5.228719605431577655e-01
5.676000000000000156e+00,1.597872822718178765e-01,-5.232025857610295150e-01
5.677999999999999936e+00,1.596907267005115427e-01,-5.234907028506669002e-01
5.679999999999999716e+00,1.596086055121684888e-01,-5.237357484494122861e-01
5.682000000000000384e+00,1.595410867621304130e-01,-5.239372210883675995e-01
5.684000000000000163e+00,1.594883174773752965e-01,-5.240946820462408784e-01
5.685999999999999943e+00,1.594504234023399469e-01,-5.242077561077991277e-01
5.687999999999999723e+00,1.594275087771961363e-01,-5.242761322254818612e-01
5.690000000000000391e+00,1.594196561490123787e-01,-5.242995640828848058e-01
5.692000000000000171e+00,1.594269262161830958e-01,-5.242778705589756783e-01
5.693999999999999950e+00,1.594493577064529100e-01,-5.242109360920637062e-01
5.695999999999999730e+00,1.594869672888101497e-01,-5.240987109427052149e-01
5.698000000000000398e+00,1.595397495194701976e-01,-5.239412113548865824e-01
5.700000000000000178e+00,1.596076768221130759e-01,-5.237385196149941802e-01
5.701999999999999957e+00,1.596906995024859610e-01,-5.234907840082414499e-01
5.703999999999999737e+00,1.597887457974240255e-01,-5.231982186723929118e-01
5.706000000000000405e+00,1.599017219582883897e-01,-5.228611033487894355e-01
5.708000000000000185e+00,1.600295123687622834e-01,-5.224797830308505198e-01
5.709999999999999964e+00,1.601719796968923415e-01,-5.220546675103900913e-01
5.711999999999999744e+00,1.603289650812029232e-01,-5.215862308222607435e-01
5.714000000000000412e+00,1.605002883506581601e-01,-5.210750105879978777e-01
5.716000000000000192e+00,1.606857482781877677e-01,-5.205216072593109589e-01
5.717999999999999972e+00,1.608851228674389455e-01,-5.199266832624298562e-01
5.719999999999999751e+00,1.610981696723598477e-01,-5.192909620444835506e-01
5.722000000000000419e+00,1.613246261491670941e-01,-5.186152270232464723e-01
5.724000000000000199e+00,1.615642100401929460e-01,-5.179003204417570450e-01
5.725999999999999979e+00,1.618166197890573699e-01,-5.171471421294647763e-01
5.727999999999999758e+00,1.620815349865540322e-01,-5.163566481717282164e-01
5.730000000000000426e+00,1.623586168465905311e-01,-5.155298494896328743e-01
5.732000000000000206e+00,1.626475087114692131e-01,-5.146678103322579467e-01
5.733999999999999986e+00,1.629478365857475741e-01,-5.137716466836628193e-01
5.735999999999999766e+00,1.632592096978665031e-01,-5.128425245870162907e-01
5.738000000000000433e+00,1.635812210886872786e-01,-5.118816583884306937e-01
