lag,normalized_autocorr
-2.346300000000000000e+04,-2.241573267780510789e-02
-2.346200000000000000e+04,-2.245739760843300237e-02
-2.346100000000000000e+04,-2.249906253906089337e-02
-2.346000000000000000e+04,-2.254072746968878438e-02
-2.345900000000000000e+04,-2.258239240031667885e-02
-2.345800000000000000e+04,-2.262405733094456986e-02
-2.345700000000000000e+04,-2.266572226157243311e-02
-2.345600000000000000e+04,-2.270738719220032759e-02
-2.345500000000000000e+04,-2.274905212282821859e-02
-2.345400000000000000e+04,-2.279071705345610960e-02
-2.345300000000000000e+04,-2.283238198408400407e-02
-2.345200000000000000e+04,-2.287404691471189508e-02
-2.345100000000000000e+04,-2.291571184533978608e-02
-2.345000000000000000e+04,-2.295737677596768056e-02
-2.344900000000000000e+04,-2.299904170659557157e-02
-2.344800000000000000e+04,-2.304070663722346257e-02
-2.344700000000000000e+04,-2.308237156785135358e-02
-2.344600000000000000e+04,-2.312403649847924805e-02
-2.344500000000000000e+04,-2.316570142910713906e-02
-2.344400000000000000e+04,-2.320736635973503006e-02
-2.344300000000000000e+04,-2.324903129036292454e-02
-2.344200000000000000e+04,-2.329069622099081555e-02
-2.344100000000000000e+04,-2.333236115161868227e-02
-2.344000000000000000e+04,-2.337402608224657674e-02
-2.343900000000000000e+04,-2.341569101287446775e-02
-2.343800000000000000e+04,-2.345735594350235875e-02
-2.343700000000000000e+04,-2.349902087413025323e-02
-2.343600000000000000e+04,-2.354068580475814423e-02
-2.343500000000000000e+04,-2.358235073538603524e-02
-2.343400000000000000e+04,-2.362401566601392972e-02
-2.343300000000000000e+04,-2.366568059664182072e-02
-2.343200000000000000e+04,-2.370734552726971173e-02
-2.343100000000000000e+04,-2.374901045789760620e-02
-2.343000000000000000e+04,-2.379067538852549721e-02
-2.342900000000000000e+04,-2.383234031915338821e-02
-2.342800000000000000e+04,-2.387400524978128269e-02
-2.342700000000000000e+04,-2.391567018040917370e-02
-2.342600000000000000e+04,-2.395733511103706470e-02
-2.342500000000000000e+04,-2.399900004166493142e-02
-2.342400000000000000e+04,-2.404066497229282243e-02
-2.342300000000000000e+04,-2.408232990292071343e-02
-2.342200000000000000e+04,-2.412399483354860444e-02
-2.342100000000000000e+04,-2.416565976417649891e-02
-2.342000000000000000e+04,-2.420732469480438992e-02
-2.341900000000000000e+04,-2.424898962543228093e-02
-2.341800000000000000e+04,-2.429065455606017540e-02
-2.341700000000000000e+04,-2.433231948668806641e-02
-2.341600000000000000e+04,-2.437398441731595741e-02
-2.341500000000000000e+04,-2.441564934794385189e-02
-2.341400000000000000e+04,-2.445731427857174289e-02
-2.341300000000000000e+04,-2.449897920919963390e-02
-2.341200000000000000e+04,-2.454064413982752837e-02
-2.341100000000000000e+04,-2.458230907045541938e-02
-2.341000000000000000e+04,-2.462397400108331039e-02
-2.340900000000000000e+04,-2.466563893171118058e-02
-2.340800000000000000e+04,-2.470730386233907158e-02
-2.340700000000000000e+04,-2.474896879296696259e-02
-2.340600000000000000e+04,-2.479063372359485706e-02
-2.340500000000000000e+04,-2.483229865422274807e-02
-2.340400000000000000e+04,-2.487396358485063907e-02
-2.340300000000000000e+04,-2.491562851547853355e-02
-2.340200000000000000e+04,-2.495729344610642456e-02
-2.340100000000000000e+04,-2.499895837673431556e-02
-2.340000000000000000e+04,-2.504062330736221004e-02
-2.339900000000000000e+04,-2.508228823799010104e-02
-2.339800000000000000e+04,-2.512395316861799205e-02
-2.339700000000000000e+04,-2.516561809924588652e-02
-2.339600000000000000e+04,-2.520728302987377753e-02
-2.339500000000000000e+04,-2.524894796050166854e-02
-2.339400000000000000e+04,-2.529061289112956301e-02
-2.339300000000000000e+04,-2.533227782175742626e-02
-2.339200000000000000e+04,-2.537394275238531727e-02
-2.339100000000000000e+04,-2.541560768301320827e-02
-2.339000000000000000e+04,-2.545727261364110275e-02
-2.338900000000000000e+04,-2.549893754426899375e-02
-2.338800000000000000e+04,-2.554060247489688476e-02
-2.338700000000000000e+04,-2.558226740552477924e-02
-2.338600000000000000e+04,-2.562393233615267024e-02
-2.338500000000000000e+04,-2.566559726678056125e-02
-2.338400000000000000e+04,-2.570726219740845572e-02
-2.338300000000000000e+04,-2.574892712803634673e-02
-2.338200000000000000e+04,-2.579059205866423773e-02
-2.338100000000000000e+04,-2.583225698929213221e-02
-2.338000000000000000e+04,-2.587392191992002322e-02
-2.337900000000000000e+04,-2.591558685054791422e-02
-2.337800000000000000e+04,-2.595725178117580870e-02
-2.337700000000000000e+04,-2.599891671180367542e-02
-2.337600000000000000e+04,-2.604058164243156642e-02
-2.337500000000000000e+04,-2.608224657305946090e-02
-2.337400000000000000e+04,-2.612391150368735190e-02
-2.337300000000000000e+04,-2.616557643431524291e-02
-2.337200000000000000e+04,-2.620724136494313738e-02
-2.337100000000000000e+04,-2.624890629557102839e-02
-2.337000000000000000e+04,-2.629057122619891940e-02
-2.336900000000000000e+04,-2.633223615682681387e-02
-2.336800000000000000e+04,-2.637390108745470488e-02
-2.336700000000000000e+04,-2.641556601808259588e-02
-2.336600000000000000e+04,-2.645723094871049036e-02
-2.336500000000000000e+04,-2.649889587933838137e-02
-2.336400000000000000e+04,-2.654056080996627237e-02
-2.336300000000000000e+04,-2.658222574059416685e-02
-2.336200000000000000e+04,-2.662389067122205785e-02
-2.336100000000000000e+04,-2.666555560184992110e-02
-2.336000000000000000e+04,-2.670722053247781211e-02
-2.335900000000000000e+04,-2.674888546310570658e-02
-2.335800000000000000e+04,-2.679055039373359759e-02
-2.335700000000000000e+04,-2.683221532436148860e-02
-2.335600000000000000e+04,-2.687388025498938307e-02
-2.335500000000000000e+04,-2.691554518561727408e-02
-2.335400000000000000e+04,-2.695721011624516508e-02
-2.335300000000000000e+04,-2.699887504687305956e-02
-2.335200000000000000e+04,-2.704053997750095056e-02
-2.335100000000000000e+04,-2.708220490812884157e-02
-2.335000000000000000e+04,-2.712386983875673604e-02
-2.334900000000000000e+04,-2.716553476938462705e-02
-2.334800000000000000e+04,-2.720719970001251806e-02
-2.334700000000000000e+04,-2.724886463064041253e-02
-2.334600000000000000e+04,-2.729052956126830354e-02
-2.334500000000000000e+04,-2.733219449189617026e-02
-2.334400000000000000e+04,-2.737385942252406473e-02
-2.334300000000000000e+04,-2.741552435315195574e-02
-2.334200000000000000e+04,-2.745718928377984674e-02
-2.334100000000000000e+04,-2.749885421440774122e-02
-2.334000000000000000e+04,-2.754051914503563223e-02
-2.333900000000000000e+04,-2.758218407566352323e-02
-2.333800000000000000e+04,-2.762384900629141771e-02
-2.333700000000000000e+04,-2.766551393691930871e-02
-2.333600000000000000e+04,-2.770717886754719972e-02
-2.333500000000000000e+04,-2.774884379817509419e-02
-2.333400000000000000e+04,-2.779050872880298520e-02
-2.333300000000000000e+04,-2.783217365943087621e-02
-2.333200000000000000e+04,-2.787383859005877068e-02
-2.333100000000000000e+04,-2.791550352068666169e-02
-2.333000000000000000e+04,-2.795716845131455269e-02
-2.332900000000000000e+04,-2.799883338194241594e-02
-2.332800000000000000e+04,-2.804049831257031042e-02
-2.332700000000000000e+04,-2.808216324319820142e-02
-2.332600000000000000e+04,-2.812382817382609243e-02
-2.332500000000000000e+04,-2.816549310445398691e-02
-2.332400000000000000e+04,-2.820715803508187791e-02
-2.332300000000000000e+04,-2.824882296570976892e-02
-2.332200000000000000e+04,-2.829048789633766339e-02
-2.332100000000000000e+04,-2.833215282696555440e-02
-2.332000000000000000e+04,-2.837381775759344540e-02
-2.331900000000000000e+04,-2.841548268822133988e-02
-2.331800000000000000e+04,-2.845714761884923089e-02
-2.331700000000000000e+04,-2.849881254947712189e-02
-2.331600000000000000e+04,-2.854047748010501637e-02
-2.331500000000000000e+04,-2.858214241073290737e-02
-2.331400000000000000e+04,-2.862380734136079838e-02
-2.331300000000000000e+04,-2.866547227198866857e-02
-2.331200000000000000e+04,-2.870713720261655957e-02
-2.331100000000000000e+04,-2.874880213324445058e-02
-2.331000000000000000e+04,-2.879046706387234505e-02
-2.330900000000000000e+04,-2.883213199450023606e-02
-2.330800000000000000e+04,-2.887379692512812707e-02
-2.330700000000000000e+04,-2.891546185575602154e-02
-2.330600000000000000e+04,-2.895712678638391255e-02
-2.330500000000000000e+04,-2.899879171701180355e-02
-2.330400000000000000e+04,-2.904045664763969803e-02
-2.330300000000000000e+04,-2.908212157826758903e-02
-2.330200000000000000e+04,-2.912378650889548004e-02
-2.330100000000000000e+04,-2.916545143952337452e-02
-2.330000000000000000e+04,-2.920711637015126552e-02
-2.329900000000000000e+04,-2.924878130077915653e-02
-2.329800000000000000e+04,-2.929044623140705100e-02
-2.329700000000000000e+04,-2.933211116203491425e-02
-2.329600000000000000e+04,-2.937377609266280526e-02
-2.329500000000000000e+04,-2.941544102329069627e-02
-2.329400000000000000e+04,-2.945710595391859074e-02
-2.329300000000000000e+04,-2.949877088454648175e-02
-2.329200000000000000e+04,-2.954043581517437275e-02
-2.329100000000000000e+04,-2.958210074580226723e-02
-2.329000000000000000e+04,-2.962376567643015823e-02
-2.328900000000000000e+04,-2.966543060705804924e-02
-2.328800000000000000e+04,-2.970709553768594371e-02
-2.328700000000000000e+04,-2.974876046831383472e-02
-2.328600000000000000e+04,-2.979042539894172573e-02
-2.328500000000000000e+04,-2.983209032956962020e-02
-2.328400000000000000e+04,-2.987375526019751121e-02
-2.328300000000000000e+04,-2.991542019082540221e-02
-2.328200000000000000e+04,-2.995708512145329669e-02
-2.328100000000000000e+04,-2.999875005208116341e-02
-2.328000000000000000e+04,-3.004041498270905441e-02
-2.327900000000000000e+04,-3.008207991333694889e-02
-2.327800000000000000e+04,-3.012374484396483990e-02
-2.327700000000000000e+04,-3.016540977459273090e-02
-2.327600000000000000e+04,-3.020707470522062538e-02
-2.327500000000000000e+04,-3.024873963584851638e-02
-2.327400000000000000e+04,-3.029040456647640739e-02
-2.327300000000000000e+04,-3.033206949710430186e-02
-2.327200000000000000e+04,-3.037373442773219287e-02
-2.327100000000000000e+04,-3.041539935836008388e-02
-2.327000000000000000e+04,-3.045706428898797835e-02
-2.326900000000000000e+04,-3.049872921961586936e-02
-2.326800000000000000e+04,-3.054039415024376036e-02
-2.326700000000000000e+04,-3.058205908087165137e-02
-2.326600000000000000e+04,-3.062372401149954584e-02
-2.326500000000000000e+04,-3.066538894212740909e-02
-2.326400000000000000e+04,-3.070705387275530010e-02
-2.326300000000000000e+04,-3.074871880338319458e-02
-2.326200000000000000e+04,-3.079038373401108558e-02
-2.326100000000000000e+04,-3.083204866463897659e-02
-2.326000000000000000e+04,-3.087371359526687106e-02
-2.325900000000000000e+04,-3.091537852589476207e-02
-2.325800000000000000e+04,-3.095704345652265307e-02
-2.325700000000000000e+04,-3.099870838715054755e-02
-2.325600000000000000e+04,-3.104037331777843856e-02
-2.325500000000000000e+04,-3.108203824840632956e-02
-2.325400000000000000e+04,-3.112370317903422404e-02
-2.325300000000000000e+04,-3.116536810966211504e-02
-2.325200000000000000e+04,-3.120703304029000605e-02
-2.325100000000000000e+04,-3.124869797091790052e-02
-2.325000000000000000e+04,-3.129036290154579153e-02
-2.324900000000000000e+04,-3.133202783217366172e-02
-2.324800000000000000e+04,-3.137369276280155272e-02
-2.324700000000000000e+04,-3.141535769342944373e-02
-2.324600000000000000e+04,-3.145702262405733474e-02
-2.324500000000000000e+04,-3.149868755468522574e-02
-2.324400000000000000e+04,-3.154035248531311675e-02
-2.324300000000000000e+04,-3.158201741594101469e-02
-2.324200000000000000e+04,-3.162368234656890570e-02
-2.324100000000000000e+04,-3.166534727719679670e-02
-2.324000000000000000e+04,-3.170701220782468771e-02
-2.323900000000000000e+04,-3.174867713845257872e-02
-2.323800000000000000e+04,-3.179034206908046972e-02
-2.323700000000000000e+04,-3.183200699970836073e-02
-2.323600000000000000e+04,-3.187367193033625173e-02
-2.323500000000000000e+04,-3.191533686096414274e-02
-2.323400000000000000e+04,-3.195700179159204068e-02
-2.323300000000000000e+04,-3.199866672221991087e-02
-2.323200000000000000e+04,-3.204033165284780188e-02
-2.323100000000000000e+04,-3.208199658347569289e-02
-2.323000000000000000e+04,-3.212366151410358389e-02
-2.322900000000000000e+04,-3.216532644473147490e-02
-2.322800000000000000e+04,-3.220699137535936590e-02
-2.322700000000000000e+04,-3.224865630598726385e-02
-2.322600000000000000e+04,-3.229032123661515485e-02
-2.322500000000000000e+04,-3.233198616724304586e-02
-2.322400000000000000e+04,-3.237365109787093687e-02
-2.322300000000000000e+04,-3.241531602849882787e-02
-2.322200000000000000e+04,-3.245698095912671888e-02
-2.322100000000000000e+04,-3.249864588975461682e-02
-2.322000000000000000e+04,-3.254031082038250783e-02
-2.321900000000000000e+04,-3.258197575101039883e-02
-2.321800000000000000e+04,-3.262364068163828984e-02
-2.321700000000000000e+04,-3.266530561226615309e-02
-2.321600000000000000e+04,-3.270697054289404410e-02
-2.321500000000000000e+04,-3.274863547352194204e-02
-2.321400000000000000e+04,-3.279030040414983305e-02
-2.321300000000000000e+04,-3.283196533477772405e-02
-2.321200000000000000e+04,-3.287363026540561506e-02
-2.321100000000000000e+04,-3.291529519603350606e-02
-2.321000000000000000e+04,-3.295696012666139707e-02
-2.320900000000000000e+04,-3.299862505728929502e-02
-2.320800000000000000e+04,-3.304028998791718602e-02
-2.320700000000000000e+04,-3.308195491854507703e-02
-2.320600000000000000e+04,-3.312361984917296803e-02
-2.320500000000000000e+04,-3.316528477980085904e-02
-2.320400000000000000e+04,-3.320694971042875004e-02
-2.320300000000000000e+04,-3.324861464105664799e-02
-2.320200000000000000e+04,-3.329027957168453900e-02
-2.320100000000000000e+04,-3.333194450231240918e-02
-2.320000000000000000e+04,-3.337360943294030019e-02
-2.319900000000000000e+04,-3.341527436356819120e-02
-2.319800000000000000e+04,-3.345693929419608220e-02
-2.319700000000000000e+04,-3.349860422482397321e-02
-2.319600000000000000e+04,-3.354026915545187115e-02
-2.319500000000000000e+04,-3.358193408607976216e-02
-2.319400000000000000e+04,-3.362359901670765316e-02
-2.319300000000000000e+04,-3.366526394733554417e-02
-2.319200000000000000e+04,-3.370692887796343518e-02
-2.319100000000000000e+04,-3.374859380859132618e-02
-2.319000000000000000e+04,-3.379025873921922413e-02
-2.318900000000000000e+04,-3.383192366984711513e-02
-2.318800000000000000e+04,-3.387358860047500614e-02
-2.318700000000000000e+04,-3.391525353110289714e-02
-2.318600000000000000e+04,-3.395691846173078815e-02
-2.318500000000000000e+04,-3.399858339235865140e-02
-2.318400000000000000e+04,-3.404024832298654935e-02
-2.318300000000000000e+04,-3.408191325361444035e-02
-2.318200000000000000e+04,-3.412357818424233136e-02
-2.318100000000000000e+04,-3.416524311487022236e-02
-2.318000000000000000e+04,-3.420690804549811337e-02
-2.317900000000000000e+04,-3.424857297612600437e-02
-2.317800000000000000e+04,-3.429023790675390232e-02
-2.317700000000000000e+04,-3.433190283738179333e-02
-2.317600000000000000e+04,-3.437356776800968433e-02
-2.317500000000000000e+04,-3.441523269863757534e-02
-2.317400000000000000e+04,-3.445689762926546634e-02
-2.317300000000000000e+04,-3.449856255989335735e-02
-2.317200000000000000e+04,-3.454022749052125529e-02
-2.317100000000000000e+04,-3.458189242114914630e-02
-2.317000000000000000e+04,-3.462355735177703731e-02
-2.316900000000000000e+04,-3.466522228240490749e-02
-2.316800000000000000e+04,-3.470688721303279850e-02
-2.316700000000000000e+04,-3.474855214366068951e-02
-2.316600000000000000e+04,-3.479021707428858051e-02
-2.316500000000000000e+04,-3.483188200491647846e-02
-2.316400000000000000e+04,-3.487354693554436946e-02
-2.316300000000000000e+04,-3.491521186617226047e-02
-2.316200000000000000e+04,-3.495687679680015147e-02
-2.316100000000000000e+04,-3.499854172742804248e-02
-2.316000000000000000e+04,-3.504020665805593349e-02
-2.315900000000000000e+04,-3.508187158868383143e-02
-2.315800000000000000e+04,-3.512353651931172244e-02
-2.315700000000000000e+04,-3.516520144993961344e-02
-2.315600000000000000e+04,-3.520686638056750445e-02
-2.315500000000000000e+04,-3.524853131119539545e-02
-2.315400000000000000e+04,-3.529019624182328646e-02
-2.315300000000000000e+04,-3.533186117245115665e-02
-2.315200000000000000e+04,-3.537352610307904766e-02
-2.315100000000000000e+04,-3.541519103370693866e-02
-2.315000000000000000e+04,-3.545685596433482967e-02
-2.314900000000000000e+04,-3.549852089496272067e-02
-2.314800000000000000e+04,-3.554018582559061168e-02
-2.314700000000000000e+04,-3.558185075621850962e-02
-2.314600000000000000e+04,-3.562351568684640063e-02
-2.314500000000000000e+04,-3.566518061747429164e-02
-2.314400000000000000e+04,-3.570684554810218264e-02
-2.314300000000000000e+04,-3.574851047873007365e-02
-2.314200000000000000e+04,-3.579017540935796465e-02
-2.314100000000000000e+04,-3.583184033998586260e-02
-2.314000000000000000e+04,-3.587350527061375360e-02
-2.313900000000000000e+04,-3.591517020124164461e-02
-2.313800000000000000e+04,-3.595683513186953562e-02
-2.313700000000000000e+04,-3.599850006249740580e-02
-2.313600000000000000e+04,-3.604016499312529681e-02
