x_position,intensity_no_detector,intensity_with_detector,intensity_slit1,intensity_slit2
108.16,0.002701158722175179,0.009707190265030145,0.002660701281399884,0.0070464889836302615
108.24000000000001,0.0026728031372834234,0.009610628808467001,0.0026360485948470546,0.0069745802136199474
108.32000000000001,0.0026447846118422755,0.009515136462206142,0.0026116425091144133,0.006903493953091729
108.4,0.0026170984892011522,0.00942069968388148,0.002587480308093008,0.006833219375788473
108.48,0.0025897401886660846,0.009327305131803564,0.002563559309246657,0.006763745822556907
108.56,0.0025627052040357564,0.00923493966144523,0.0025398768631396352,0.006695062798305594
108.64,0.0025359891021705444,0.009143590321999772,0.0025164303529719963,0.006627159969027776
108.72,0.0025095875215933277,0.009053244353009842,0.0024932171941223404,0.006560027158887502
108.8,0.0024834961711221806,0.008963889181065358,0.0024702348336979123,0.006493654347367446
108.88,0.0024577108285328253,0.008875512416568834,0.0024474807500919097,0.006428031666476925
108.96000000000001,0.002432227339251533,0.00878810185056649,0.002424952452547829,0.006363149398018662
109.04,0.002407041615076281,0.008701645451643696,0.0024026474807307824,0.006298997970912913
109.12,0.002382149632926777,0.008616131362882943,0.002380563404305572,0.006235567958577371
109.2,0.00235754743362134,0.008531547898883305,0.0023586978225214987,0.006172850076361807
109.28,0.0023332311206812183,0.008447883542839593,0.0023370483638037133,0.006110835179035878
109.36,0.0023091968591603595,0.00836512694367995,0.002315612685351007,0.006049514258328943
109.44,0.0022854408745013183,0.008283266913260569,0.002294388472739947,0.005988878440520622
109.52,0.002261959451415437,0.008202292423616144,0.002273373439535233,0.0059289189840809105
109.60000000000001,0.002238748932787588,0.008122192604264725,0.0022525653269061243,0.005869627277358602
109.68,0.002215805718604421,0.008042956739565956,0.0022319619032489225,0.005810994836317034
109.76,0.002193126264905699,0.007964574266131069,0.002211560963815282,0.005753013302315787
109.84,0.002170707082757804,0.007887034770283893,0.002191360330346346,0.005695674439937547
109.92,0.0021485447372496637,0.0078103279855714115,0.0021713578507125478,0.005638970134858864
110.0,0.0021266358465095235,0.007734443790322878,0.0021515513985590094,0.005582892391763869
110.08,0.0021049770807428977,0.00765937220525634,0.002131938872956404,0.005527433332299936
110.16,0.002083565161290856,0.007585103391131553,0.00211251819805722,0.005472585193074333
110.24000000000001,0.002062396859707836,0.007511627646448148,0.0020932873227573075,0.00541834032369084
110.32000000000001,0.0020414689968592807,0.007438935405188229,0.0020742442203626464,0.005364691184825583
110.4,0.002020778442037824,0.007367017234602107,0.002055386888261183,0.005311630346340924
110.48,0.0020003221120979972,0.00729586383303655,0.0020367133475997327,0.005259150485436817
110.56,0.001980096970609026,0.007225466027804342,0.002018221642965777,0.005207244384838565
110.64,0.0019601000270252373,0.007155814773094389,0.001999909842074131,0.005155904931020258
110.72,0.0019403283358733155,0.00708690114792142,0.001981776035458371,0.00510512511246305
110.8,0.0019207789959568046,0.007018716354114409,0.0019638183361669254,0.005054898017947483
110.88,0.001901449149576366,0.006951251714342899,0.001946034879463793,0.005005216834879107
110.96000000000001,0.0018823359817665953,0.006884498670180381,0.0019284238225337526,0.004956074847646629
111.04,0.00186343671954788,0.0068184487802039695,0.0019109833441920496,0.00490746543601192
111.12,0.0018447486311940016,0.0067530937181294395,0.001893711644598412,0.004859382073531027
111.2,0.0018262690255141005,0.006688425270981085,0.0018766069449753847,0.0048118183260057006
111.28,0.0018079952511496672,0.006624435337295492,0.0018596674873308846,0.004764767849964607
111.36,0.0017899246958851826,0.006561115925358499,0.001842891534184882,0.004718224391173617
111.44,0.001772054785973139,0.006498459151474728,0.0018262773683001836,0.004672181783174545
111.52,0.0017543829854721616,0.006436457238268914,0.001809823292417203,0.004626633945851711
111.60000000000001,0.0017369067955986628,0.006375102513018352,0.0017935276289926865,0.004581574884025666
111.68,0.0017196237540912595,0.006314387406015922,0.0017773887199423175,0.004536998686073604
111.76,0.001702531434587843,0.006254304448962789,0.0017614049263870962,0.0044928995225756935
111.84,0.0016856274460150134,0.0061948462733904894,0.001745574628403509,0.00444927164498698
111.92,0.0016689094319895623,0.006136005609111494,0.001729896224777349,0.004406109384334145
112.0,0.001652375070231723,0.006077775282697824,0.0017143681327611742,0.00436340714993665
112.08,0.0016360220719899704,0.006020148215987068,0.0016989887878353124,0.004321159428151755
112.16,0.0016198481814770488,0.005963117424615218,0.0016837566434723772,0.004279360781142842
112.24000000000001,0.001603851175317023,0.005906676016575822,0.0016686701709052241,0.004238005845670597
112.32000000000001,0.0015880288620031,0.005850817190804881,0.0016537278588982989,0.004197089331906582
112.4,0.0015723790813659438,0.005795534235790909,0.001638928213522295,0.004156606022268614
112.48,0.001556899704052293,0.005740820528209712,0.0016242697579321097,0.004116550770277602
112.56,0.0015415886310136372,0.005686669531583373,0.0016097510321480138,0.004076918499435359
112.64,0.001526443793004732,0.005633074794962898,0.0015953705928399827,0.004037704202122915
112.72,0.00151146315009171,0.005580029951634061,0.001581127013115151,0.00399890293851891
112.8,0.0014966446911696303,0.005527528717846012,0.0015670188823083317,0.00396050983553768
112.88,0.001481986433489211,0.0054755648915621406,0.0015530448057755463,0.0039225200857865945
112.96000000000001,0.001467486422192553,0.005424132351232744,0.0015392034046905246,0.0038849289465422198
113.04,0.0014531427298577005,0.0053732250545891515,0.00152549331584413,0.003847731738745021
113.12,0.0014389534560517703,0.005322837037458686,0.001511913191446633,0.003810923846012053
113.2,0.0014249167268925405,0.005272962412600261,0.0014984616989328335,0.0037745007136674277
113.28,0.0014110306946182724,0.005223595368560061,0.0014851375207699477,0.0037384578477901134
113.36,0.0013972935371655876,0.005174730168546927,0.001471939354268235,0.003702790814278692
113.44,0.0013837034577552612,0.005126361149327117,0.001458865911394309,0.003667495237932808
113.52,0.001370258684485714,0.005078482720137964,0.0014459159185871012,0.0036325668015508624
113.60000000000001,0.0013569574699340778,0.005031089361620136,0.0014330881165764212,0.0035980012450437145
113.68,0.0013437980907646638,0.0049841756247681265,0.0014203812602040958,0.0035637943645640303
113.76,0.0013307788473446514,0.004937736129898517,0.0014077941182476027,0.003529942011650915
113.84,0.001317898063366885,0.0048917655656358265,0.0013953254732462117,0.003496440092389615
113.92,0.0013051540854795898,0.0048462586879154486,0.0013829741213295537,0.0034632845665858946
114.0,0.001292545282922907,0.004801210319003481,0.001370738872048601,0.00343047144695488
114.08,0.001280070047172046,0.004756615346532982,0.001358618548209002,0.0033979967983239793
114.16,0.0012677267915869623,0.00471246872255645,0.0013466119857067605,0.0033658567368496893
114.24000000000001,0.0012555139510684156,0.004668765462614147,0.001334718033366185,0.003334047429247962
114.32000000000001,0.0012434299817202575,0.004625500644818014,0.0013229355527801202,0.003302565092037894
114.4,0.0012314733605178316,0.0045826694089507805,0.0013112634181523667,0.0032714059907984136
114.48,0.0012196425849823641,0.004540266955580104,0.0012997005161423149,0.0032405664394377894
114.56,0.0012079361728612144,0.004498288545187368,0.00128824574571171,0.0032100427994756577
114.64,0.0011963526618138656,0.004456729497310876,0.0012768980179735426,0.003179831479337334
114.72,0.0011848906091035305,0.004415585189703185,0.0012656562560430283,0.0031499289336601568
114.8,0.0011735485912942839,0.004374851057502292,0.001254519394890625,0.0031203316626116674
114.88,0.001162325203953569,0.004334522592416418,0.0012434863811970846,0.003091036211219334
114.96000000000001,0.0011512190613599984,0.004294595341922133,0.0012325561732104838,0.0030620391687116487
115.04,0.0011402287962163408,0.004255064908475597,0.001221727740605227,0.00303333716787037
115.12,0.0011293530593675617,0.004215926948736592,0.0012110000643429512,0.003004926884393641
115.2,0.0011185905195238508,0.00417717717280521,0.0012003721365353574,0.0029768050362698525
115.28,0.0011079398629885125,0.0041388113434708915,0.0011898429603088932,0.002948968383161998
115.36,0.0010973997933906336,0.0041008252754736055,0.0011794115496712844,0.002921413725802321
115.44,0.0010869690314224182,0.004063214834776936,0.0011690769293798732,0.0028941379053970626
115.52,0.0010766463145811134,0.0040259759378528754,0.001158838134811746,0.0028671378030411298
115.60000000000001,0.0010664303969154297,0.003989104550978092,0.0011486942118356122,0.0028404103391424804
115.68,0.0010563200487763553,0.00395259668954147,0.001138644216685425,0.0028139524728560453
115.76,0.001046314056572287,0.003916448417362679,0.0011286872158356898,0.0027877612015269893
115.84,0.0010364112225283964,0.0038806558460216392,0.0011188222858784648,0.0027618335601431745
115.92,0.001026610364450141,0.0038452151341986365,0.0011090485134020109,0.002736166620796626
116.0,0.0010169103154908325,0.0038101224870248835,0.0010993649948710668,0.0027107574921538167
116.08,0.0010073099239232,0.0037753741554433706,0.001089770836508731,0.0026856033189346395
116.16,0.0009978080529148546,0.003740966435579807,0.0010802651541799231,0.002660701281399884
116.24000000000001,0.0009884035803075812,0.0037068956681234493,0.0010708470732763947,0.0026360485948470546
116.32000000000001,0.0009790953984004044,0.0036731582377177,0.0010615157286032863,0.0026116425091144133
116.4,0.0009698824137363039,0.003639750572360184,0.0010522702642671762,0.002587480308093008
116.48,0.0009607635468925771,0.003606669142812286,0.001043109833565629,0.002563559309246657
116.56,0.0009517377322747192,0.003573910462017842,0.0010340335988782065,0.0025398768631396352
116.64,0.00094280391791379,0.0035414710845309135,0.001025040731558917,0.0025164303529719963
116.72,0.0009339610652671808,0.0035093476059524305,0.00101613041183009,0.0024932171941223404
116.8,0.0009252081490227243,0.003477536662375564,0.0010073018286776514,0.0024702348336979123
116.88,0.0009165441569060844,0.0034460349298396867,0.0009985541797477768,0.0024474807500919097
116.96000000000001,0.0009079680894913545,0.0034148391237927315,0.0009898866712449027,0.002424952452547829
117.04,0.0008994789600148241,0.0033839459985618675,0.0009812985178310851,0.0024026474807307824
117.12,0.000891075794191815,0.0033533523468322352,0.0009727889425266629,0.002380563404305572
117.2,0.0008827576300365779,0.0033230549991337347,0.0009643571766122358,0.0023586978225214987
117.28,0.0008745235176851519,0.0032930508233356293,0.0009560024595319162,0.0023370483638037133
117.36,0.0008663725192211479,0.0032633367241488515,0.0009477240387978442,0.002315612685351007
117.44,0.0008583037085044024,0.003233909642635896,0.0009395211698959489,0.002294388472739947
117.52,0.000850316171002447,0.0032047665557281627,0.0009313931161929298,0.002273373439535233
117.60000000000001,0.0008424090036247235,0.003175904475750578,0.0009233391488444539,0.0022525653269061243
117.68,0.000834581314559531,0.0031473204499534607,0.0009153585467045382,0.0022319619032489225
117.76,0.000826832223113609,0.003119011560051387,0.0009074505962361047,0.002211560963815282
117.84,0.0008191608595543426,0.0030909749217690376,0.0008996145914226918,0.002191360330346346
117.92,0.0008115663649545257,0.0030632076843938576,0.00089184983368131,0.0021713578507125478
118.0,0.0008040478910396386,0.003035707030335423,0.0008841556317764134,0.0021515513985590094
118.08,0.0007966046000375884,0.0030084701746913864,0.0008765313017349823,0.002131938872956404
118.16,0.0007892356645308766,0.002981494364819914,0.0008689761667626946,0.00211251819805722
118.24000000000001,0.000781940267311138,0.002954776879918481,0.0008614895571611735,0.0020932873227573075
118.32000000000001,0.0007747176012360251,0.002928315030608945,0.0008540708102462985,0.0020742442203626464
118.4,0.0007675668690883642,0.0029021061585287307,0.0008467192702675475,0.002055386888261183
118.48,0.0007604872834375813,0.0028761476359281187,0.0008394342883283858,0.0020367133475997327
118.56,0.0007534780665033215,0.002850436865273437,0.00083221522230766,0.002018221642965777
118.64,0.0007465384500212449,0.0028249712788561243,0.0008250614367819931,0.001999909842074131
118.72,0.0007396676751109529,0.0027997483384075393,0.0008179723029491686,0.001981776035458371
118.8,0.0007328649921459954,0.002774765534719412,0.000810947198552487,0.0019638183361669254
118.88,0.0007261296606259441,0.0027500203872698674,0.0008039855078060745,0.001946034879463793
118.96000000000001,0.0007194609490504715,0.0027255104438548973,0.0007970866213211448,0.0019284238225337526
119.04,0.0007128581347954196,0.0027012332802252422,0.0007902499360331927,0.0019109833441920496
119.12,0.0007063205039908033,0.0026771864997285058,0.0007834748551300936,0.001893711644598412
119.2,0.0006998473514007288,0.002653367732956508,0.0007767607879811233,0.0018766069449753847
119.28,0.0006934379803051946,0.002629774637397749,0.0007701071500668642,0.0018596674873308846
119.36,0.0006870917023837209,0.002606404897094874,0.000763513362909992,0.001842891534184882
119.44,0.0006808078376008036,0.0025832562223071136,0.0007569788540069298,0.0018262773683001836
119.52,0.0006745857140931362,0.002560326349177562,0.0007505030567603586,0.001809823292417203
119.60000000000001,0.0006684246680585822,0.0025376130394052596,0.0007440854104125732,0.0017935276289926865
119.68,0.000662324043646871,0.0025151140799219884,0.0007377253599796709,0.0017773887199423175
119.76,0.0006562831928519601,0.002492827282573649,0.0007314223561865528,0.0017614049263870962
119.84,0.0006503014754060776,0.002470750483806254,0.0007251758554027448,0.001745574628403509
119.92,0.0006443782586753737,0.0024488815443563607,0.0007189853195790118,0.001729896224777349
120.0,0.0006385129175571832,0.0024272183489459313,0.0007128502161847573,0.0017143681327611742
120.08,0.0006327048343788507,0.0024057588059815133,0.0007067700181462009,0.0016989887878353124
120.16,0.0006269533987981052,0.0023845008472576992,0.0007007442037853223,0.0016837566434723772
120.24000000000001,0.0006212580077049519,0.00236344242766478,0.000694772256759556,0.0016686701709052241
120.32000000000001,0.0006156180651250536,0.002342581524900536,0.000688853666002237,0.0016537278588982989
120.4,0.0006100329821245747,0.0023219161391860674,0.0006829879256637723,0.001638928213522295
