t,E_sum_sq,rel_drift
9.050000000000000711e+00,2.214854581346051177e+01,3.039417680651025221e-04
9.075000000000001066e+00,2.214854581346050821e+01,3.039417680649420602e-04
9.099999999999999645e+00,2.214854581346051177e+01,3.039417680651025221e-04
9.125000000000000000e+00,2.214854581346051177e+01,3.039417680651025221e-04
9.150000000000000355e+00,2.214854581346051532e+01,3.039417680652629840e-04
9.175000000000000711e+00,2.214854581346051532e+01,3.039417680652629840e-04
9.200000000000001066e+00,2.214854581346051532e+01,3.039417680652629840e-04
9.224999999999999645e+00,2.214854581346051887e+01,3.039417680654234459e-04
9.250000000000000000e+00,2.214854581346051887e+01,3.039417680654234459e-04
9.275000000000000355e+00,2.214854581346052242e+01,3.039417680655838536e-04
9.300000000000000711e+00,2.214854581346052242e+01,3.039417680655838536e-04
9.325000000000001066e+00,2.214854581346052242e+01,3.039417680655838536e-04
9.349999999999999645e+00,2.214854581346052242e+01,3.039417680655838536e-04
9.375000000000000000e+00,2.214854581346052242e+01,3.039417680655838536e-04
9.400000000000000355e+00,2.214854581346052242e+01,3.039417680655838536e-04
9.425000000000000711e+00,2.214854581346052242e+01,3.039417680655838536e-04
9.450000000000001066e+00,2.214854581346051887e+01,3.039417680654234459e-04
9.474999999999999645e+00,2.214854581346051887e+01,3.039417680654234459e-04
9.500000000000000000e+00,2.214854581346051887e+01,3.039417680654234459e-04
9.525000000000000355e+00,2.214854581346051177e+01,3.039417680651025221e-04
9.550000000000000711e+00,2.214854581346051532e+01,3.039417680652629840e-04
9.575000000000001066e+00,2.214854581346051177e+01,3.039417680651025221e-04
9.600000000000001421e+00,2.214854581346050821e+01,3.039417680649420602e-04
9.625000000000000000e+00,2.214854581346050821e+01,3.039417680649420602e-04
9.650000000000000355e+00,2.214854581346050466e+01,3.039417680647815982e-04
9.675000000000000711e+00,2.214854581346050111e+01,3.039417680646211905e-04
9.700000000000001066e+00,2.214854581346049756e+01,3.039417680644607286e-04
9.725000000000001421e+00,2.214854581346049400e+01,3.039417680643002667e-04
9.750000000000000000e+00,2.214854581346049400e+01,3.039417680643002667e-04
9.775000000000000355e+00,2.214854581346048690e+01,3.039417680639793428e-04
9.800000000000000711e+00,2.214854581346048334e+01,3.039417680638188809e-04
9.825000000000001066e+00,2.214854581346048690e+01,3.039417680639793428e-04
9.850000000000001421e+00,2.214854581346047979e+01,3.039417680636584732e-04
9.875000000000000000e+00,2.214854581346047979e+01,3.039417680636584732e-04
9.900000000000000355e+00,2.214854581346047269e+01,3.039417680633375494e-04
