time,KE,GE,PE,H_total
1.67,0.5073009184484899,0.5001640307678848,6.915855587100764e-06,1.0074718650719618
1.675,0.5069571533832697,0.500511465282424,6.9183595693086705e-06,1.0074755370252628
1.68,0.5065077416473676,0.5009576275672986,6.919826899195595e-06,1.0074722890415655
1.685,0.5060330432537444,0.501419550123105,6.919253799998729e-06,1.0074595126306494
1.69,0.5056629889333223,0.501766209329767,6.915601029353363e-06,1.0074361138641186
1.695,0.5055632990548551,0.5018333632006439,6.908088588939585e-06,1.0074035703440878
1.7,0.5059046872793348,0.5014551335573038,6.8965651991339555e-06,1.0073667174018377
1.705,0.5068159790978838,0.5005110266194693,6.8818815009035245e-06,1.007333887598854
1.71,0.5083275386587155,0.49898165748573664,6.866161203741254e-06,1.0073160623056558
1.715,0.5103173837636723,0.49700061992509476,6.852844803413757e-06,1.0073248565335704
1.72,0.5124771472832521,0.49488545528176736,6.846389151326657e-06,1.007369448954171
1.725,0.5143165324047836,0.49312956174277034,6.851553167446056e-06,1.0074529457007215
1.73,0.5152212321408286,0.4923409361867219,6.8722878576638804e-06,1.0075690406154083
1.735,0.5145694777878844,0.4931236954151142,6.910368414272296e-06,1.007700083571413
1.74,0.5118970811032966,0.4959136191279051,6.964034926908009e-06,1.0078176642661285
1.745,0.5070826820411126,0.5007967597527496,7.027011699483788e-06,1.0078864688055618
1.75,0.5005084482530255,0.5073559205267888,7.088313300511601e-06,1.0078714570931149
1.7550000000000001,0.4931423559033865,0.5145979495686903,7.133182814126844e-06,1.007747438654891
1.76,0.48649177294149293,0.5210101900977874,7.145325968770175e-06,1.007509108365249
1.7650000000000001,0.48239760807942206,0.5247741236521848,7.11031425401108e-06,1.007178842045861
1.77,0.4826731764256754,0.5241291639647605,7.0196764617461445e-06,1.0068093600668975
1.7750000000000001,0.4886366700051682,0.5178354320523808,6.874860222970862e-06,1.006478976917772
1.78,0.5006305232844299,0.5056414027545637,6.690022337755523e-06,1.0062786160613313
