x,y,l_z_initial,l_z_final
-2.600000,0.400000,-2.5873379436e-05,1.3969725921e-03
-2.600000,0.500000,-3.9869597392e-05,1.3818453194e-03
-2.600000,0.600000,-5.6445628045e-05,1.7169149815e-03
-2.600000,0.700000,-7.5315761634e-05,1.1158007158e-03
-2.600000,0.800000,-9.6170119511e-05,9.0081899104e-04
-2.600000,0.900000,-1.1868496781e-04,7.7029643074e-05
-2.600000,1.000000,-1.4253247239e-04,-9.3440529216e-05
-2.600000,1.100000,-1.6738945493e-04,3.7184764732e-04
-2.600000,1.200000,-1.9294484568e-04,1.3168540972e-03
-2.600000,1.300000,-2.1890566548e-04,5.8579527150e-04
-2.600000,1.400000,-2.4500149440e-04,-1.1812283282e-05
-2.600000,1.500000,-2.7098748674e-04,1.3602047554e-03
-2.600000,1.600000,-2.9664606703e-04,1.2925533151e-03
-2.600000,1.700000,-3.2178748991e-04,-6.2359996028e-04
-2.600000,1.800000,-3.4624946956e-04,1.7429735131e-03
-2.600000,1.900000,-3.6989608746e-04,2.9397589796e-03
-2.600000,2.000000,-3.9261617555e-04,-6.3166000178e-03
-2.600000,2.100000,-4.1432135022e-04,-1.0213712051e-02
-2.600000,2.200000,-4.3494384614e-04,-3.4051835406e-03
-2.600000,2.300000,-4.5443427074e-04,1.0598487639e-03
-2.600000,2.400000,-4.7275937263e-04,-1.2022471129e-03
-2.600000,2.500000,-4.8989989295e-04,1.2875111631e-02
-2.600000,2.600000,-5.0584854667e-04,-6.7611058696e-03
-2.600000,2.700000,-5.2060816386e-04,-4.0655733562e-03
-2.600000,2.800000,-5.3419000652e-04,7.4372516667e-03
-2.600000,2.900000,-5.4661226605e-04,-4.6908872089e-04
-2.600000,3.000000,-5.5789873867e-04,3.8316102345e-03
-2.600000,3.100000,-5.6807767067e-04,5.0361149782e-02
-2.500000,-3.200000,-6.0180875670e-04,-3.1925724953e-02
-2.500000,-3.100000,-5.9134085895e-04,-1.0262692325e-02
-2.500000,-3.000000,-5.8147916618e-04,-1.4891774520e-02
-2.500000,-2.900000,-5.7046850772e-04,2.9511962561e-03
-2.500000,-2.800000,-5.5827372910e-04,-3.3250470215e-03
-2.500000,-2.700000,-5.4486353287e-04,-4.0467034569e-02
-2.500000,-2.600000,-5.3021166303e-04,-9.7444189684e-03
-2.500000,-2.500000,-5.1429828776e-04,-5.4264680425e-03
-2.500000,-2.400000,-4.9711159606e-04,3.2469557380e-03
-2.500000,-2.300000,-4.7864961941e-04,-5.3693003736e-04
-2.500000,-2.200000,-4.5892228191e-04,4.1897239933e-03
-2.500000,-2.100000,-4.3795367223e-04,2.8780033785e-03
-2.500000,-2.000000,-4.1578451543e-04,6.5781885842e-04
-2.500000,-1.900000,-3.9247480336e-04,5.6142748361e-03
-2.500000,-1.800000,-3.6810651767e-04,9.9479313527e-03
-2.500000,-1.700000,-3.4278634917e-04,7.6709819385e-03
-2.500000,-1.600000,-3.1664828284e-04,6.1499495178e-03
-2.500000,-1.500000,-2.8985587994e-04,5.0833035828e-03
-2.500000,-1.400000,-2.6260405010e-04,-1.5462721304e-03
-2.500000,-1.300000,-2.3512007197e-04,-5.2897969068e-03
-2.500000,-1.200000,-2.0766359582e-04,-2.9400546431e-03
-2.500000,-1.100000,-1.8052535248e-04,-1.9290660720e-03
-2.500000,-1.000000,-1.5402430908e-04,2.3159797380e-05
-2.500000,-0.900000,-1.2850305901e-04,2.4384262156e-03
-2.500000,-0.800000,-1.0432131868e-04,2.7408353124e-03
-2.500000,-0.700000,-8.1847527635e-05,3.9947011568e-03
-2.500000,-0.600000,-6.1448707670e-05,3.5493032779e-03
-2.500000,-0.500000,-4.3478919844e-05,3.9767304812e-03
-2.500000,-0.400000,-2.8266846022e-05,3.6267572272e-03
-2.500000,-0.300000,-1.6103189176e-05,3.1319874652e-03
-2.500000,-0.200000,-7.2287059715e-06,3.3522730464e-03
-2.500000,-0.100000,-1.8237303196e-06,2.7212824433e-03
-2.500000,0.000000,0.0000000000e+00,2.7602066044e-03
-2.500000,0.100000,-1.7954554300e-06,2.6096039771e-03
-2.500000,0.200000,-7.1724514485e-06,2.0515086813e-03
-2.500000,0.300000,-1.6019536242e-05,2.0362088832e-03
-2.500000,0.400000,-2.8156643889e-05,1.4847339760e-03
-2.500000,0.500000,-4.3343260184e-05,7.4123063266e-04
-2.500000,0.600000,-6.1288893081e-05,1.0886861406e-03
-2.500000,0.700000,-8.1665035929e-05,1.2363408595e-04
-2.500000,0.800000,-1.0411776488e-04,1.1662499852e-03
-2.500000,0.900000,-1.2828015690e-04,1.6453755241e-03
-2.500000,1.000000,-1.5378383396e-04,3.6078463487e-03
-2.500000,1.100000,-1.8026910641e-04,6.7282959282e-03
-2.500000,1.200000,-2.0739337642e-04,8.4212639276e-03
-2.500000,1.300000,-2.3483764545e-04,9.1508858397e-03
-2.500000,1.400000,-2.6231112867e-04,5.2450026604e-03
-2.500000,1.500000,-2.8955410390e-04,-2.1086905789e-03
-2.500000,1.600000,-3.1633920691e-04,-5.2527757197e-03
-2.500000,1.700000,-3.4247143290e-04,-7.3432281041e-03
-2.500000,1.800000,-3.6778711938e-04,-1.1180657778e-02
-2.500000,1.900000,-3.9215217712e-04,-1.0150791410e-02
-2.500000,2.000000,-4.1545981060e-04,-7.4618978402e-03
-2.500000,2.100000,-4.3762793502e-04,-9.4755425731e-03
-2.500000,2.200000,-4.5859645849e-04,-1.0396915794e-02
-2.500000,2.300000,-4.7832456024e-04,-2.3804565586e-03
-2.500000,2.400000,-4.9678806101e-04,4.6570072232e-04
-2.500000,2.500000,-5.1397695173e-04,-3.1465171298e-03
-2.500000,2.600000,-5.2989312192e-04,5.6486095297e-03
-2.500000,2.700000,-5.4454830953e-04,3.1478236203e-02
-2.500000,2.800000,-5.5796227931e-04,9.7245597259e-04
-2.500000,2.900000,-5.7016122599e-04,-4.6354222134e-03
-2.500000,3.000000,-5.8117639128e-04,2.1789698992e-02
-2.500000,3.100000,-5.9104287916e-04,1.2657671617e-02
-2.400000,-3.200000,-6.2502187647e-04,-2.6525369864e-04
-2.400000,-3.100000,-6.1487696430e-04,-3.6506080501e-05
-2.400000,-3.000000,-6.0539498454e-04,3.1525919453e-03
-2.400000,-2.900000,-5.9472630472e-04,-2.5691015544e-04
-2.400000,-2.800000,-5.8282857285e-04,1.2922789874e-02
-2.400000,-2.700000,-5.6966256631e-04,-7.7737023466e-03
-2.400000,-2.600000,-5.5519338251e-04,-4.7931463567e-02
-2.400000,-2.500000,-5.3939185581e-04,-2.6327190391e-02
-2.400000,-2.400000,-5.2223622518e-04,-5.3649466789e-02
-2.400000,-2.300000,-5.0371407353e-04,-4.4915805066e-03
-2.400000,-2.200000,-4.8382455409e-04,3.7361461824e-03
-2.400000,-2.100000,-4.6258090855e-04,2.4820022657e-02
-2.400000,-2.000000,-4.4001326757e-04,1.6168295113e-02
-2.400000,-1.900000,-4.1617170276e-04,6.5434303054e-04
-2.400000,-1.800000,-3.9112947204e-04,-1.1279129706e-02
-2.400000,-1.700000,-3.6498636469e-04,-6.1664362158e-03
-2.400000,-1.600000,-3.3787200971e-04,4.3051465079e-03
-2.400000,-1.500000,-3.0994896191e-04,8.4628303595e-03
-2.400000,-1.400000,-2.8141532736e-04,7.7668880051e-03
-2.400000,-1.300000,-2.5250663731e-04,7.3379645735e-03
-2.400000,-1.200000,-2.2349663601e-04,6.9729709725e-03
-2.400000,-1.100000,-1.9469662017e-04,1.2609986636e-03
-2.400000,-1.000000,-1.6645296919e-04,-3.8620347891e-03
-2.400000,-0.900000,-1.3914254637e-04,-3.9924920091e-03
-2.400000,-0.800000,-1.1316574259e-04,-6.6760924474e-03
-2.400000,-0.700000,-8.8937081412e-05,-4.0093027427e-03
-2.400000,-0.600000,-6.6873505841e-05,-3.6855245463e-03
-2.400000,-0.500000,-4.7380710415e-05,-1.3885805080e-03
-2.400000,-0.400000,-3.0838142430e-05,3.5080464127e-04
-2.400000,-0.300000,-1.7583539213e-05,1.1262683630e-03
-2.400000,-0.200000,-7.8980522046e-06,3.2537797450e-03
-2.400000,-0.100000,-1.9930938137e-06,3.5029253186e-03
-2.400000,0.000000,0.0000000000e+00,4.7523659719e-03
-2.400000,0.100000,-1.9634199595e-06,5.8564938270e-03
-2.400000,0.200000,-7.8390381140e-06,6.1456765401e-03
-2.400000,0.300000,-1.7495840760e-05,8.0239710689e-03
-2.400000,0.400000,-3.0722715817e-05,8.8706709023e-03
-2.400000,0.500000,-4.7238781173e-05,1.0039526002e-02
-2.400000,0.600000,-6.6706530790e-05,1.2625621282e-02
-2.400000,0.700000,-8.8746705919e-05,1.2444282497e-02
-2.400000,0.800000,-1.1295375556e-04,1.4737513789e-02
-2.400000,0.900000,-1.3891083521e-04,1.2853932512e-02
-2.400000,1.000000,-1.6620347685e-04,1.0635217337e-02
-2.400000,1.100000,-1.9443130566e-04,5.7916210598e-03
-2.400000,1.200000,-2.2321743970e-04,-9.6120692440e-04
-2.400000,1.300000,-2.5221545148e-04,-3.9073709902e-03
-2.400000,1.400000,-2.8111397237e-04,-4.5564208971e-03
-2.400000,1.500000,-3.0963916784e-04,-3.9932332033e-03
-2.400000,1.600000,-3.3755540310e-04,-6.6838806240e-06
-2.400000,1.700000,-3.6466445991e-04,6.7226063474e-03
-2.400000,1.800000,-3.9080366656e-04,6.6585264749e-03
-2.400000,1.900000,-4.1584327578e-04,-7.5620955158e-03
-2.400000,2.000000,-4.3968338132e-04,-2.2416405847e-02
-2.400000,2.100000,-4.6225061157e-04,-3.3080073008e-02
-2.400000,2.200000,-4.8349478612e-04,-1.1004731629e-02
-2.400000,2.300000,-5.0338567143e-04,2.3742757784e-03
-2.400000,2.400000,-5.2190992949e-04,3.9307695682e-02
-2.400000,2.500000,-5.3906831775e-04,1.7733444996e-02
-2.400000,2.600000,-5.5487317099e-04,3.5296675710e-02
-2.400000,2.700000,-5.6934617498e-04,3.0866952689e-03
-2.400000,2.800000,-5.8251642686e-04,-1.6755403603e-02
-2.400000,2.900000,-5.9441876719e-04,1.1551958787e-03
-2.400000,3.000000,-6.0509236269e-04,-2.7366668131e-03
-2.400000,3.100000,-6.1457951514e-04,3.9283053297e-04
-2.300000,-3.200000,-6.4868700177e-04,1.6067661319e-02
-2.300000,-3.100000,-6.3894106019e-04,-1.2542730911e-03
-2.300000,-3.000000,-6.2990938050e-04,1.6295560359e-02
-2.300000,-2.900000,-6.1965754695e-04,-2.6128289151e-03
-2.300000,-2.800000,-6.0813576620e-04,9.5859522571e-03
-2.300000,-2.700000,-5.9529650258e-04,9.0488656312e-03
-2.300000,-2.600000,-5.8109564581e-04,-3.0509171620e-03
-2.300000,-2.500000,-5.6549393093e-04,-2.0149646261e-02
-2.300000,-2.400000,-5.4845864475e-04,-2.2184387225e-02
-2.300000,-2.300000,-5.2996565204e-04,-8.6596223302e-02
-2.300000,-2.200000,-5.1000177050e-04,-1.9986478504e-02
-2.300000,-2.100000,-4.8856751533e-04,-1.0171235970e-03
-2.300000,-2.000000,-4.6568022052e-04,3.1505285582e-02
-2.300000,-1.900000,-4.4137752286e-04,2.0663184778e-02
-2.300000,-1.800000,-4.1572116514e-04,1.3876959772e-02
-2.300000,-1.700000,-3.8880103486e-04,5.3561509193e-03
-2.300000,-1.600000,-3.6073930395e-04,-4.7416440880e-03
-2.300000,-1.500000,-3.3169447287e-04,-1.0865354723e-02
-2.300000,-1.400000,-3.0186505208e-04,-1.3175044512e-02
-2.300000,-1.300000,-2.7149253916e-04,-6.7332541009e-03
-2.300000,-1.200000,-2.4086327892e-04,2.1318442011e-03
-2.300000,-1.100000,-2.1030873921e-04,4.1139311124e-03
-2.300000,-1.000000,-1.8020371096e-04,5.0525339424e-03
-2.300000,-0.900000,-1.5096196586e-04,6.9225922613e-03
-2.300000,-0.800000,-1.2302899596e-04,4.8955493581e-03
-2.300000,-0.700000,-9.6871628603e-05,5.0360769382e-03
-2.300000,-0.600000,-7.2964561892e-05,3.0196252480e-03
-2.300000,-0.500000,-5.1774186338e-05,2.5367557481e-03
-2.300000,-0.400000,-3.3740419745e-05,2.4885229766e-03
-2.300000,-0.300000,-1.9257634472e-05,1.8391019987e-03
-2.300000,-0.200000,-8.6560394649e-06,3.1945367620e-03
-2.300000,-0.100000,-2.1850313004e-06,3.1340495725e-03
-2.300000,0.000000,0.0000000000e+00,4.2011464482e-03
-2.300000,0.100000,-2.1538456215e-06,5.1624035795e-03
-2.300000,0.200000,-8.5940469648e-06,5.1043906447e-03
-2.300000,0.300000,-1.9165578854e-05,6.2591441908e-03
-2.300000,0.400000,-3.3619382597e-05,5.6494332944e-03
-2.300000,0.500000,-5.1625549213e-05,5.1132362883e-03
-2.300000,0.600000,-7.2789960115e-05,4.8006841147e-03
-2.300000,0.700000,-9.6672899840e-05,2.1079423196e-03
-2.300000,0.800000,-1.2280812666e-04,1.6069101666e-03
-2.300000,0.900000,-1.5072103846e-04,-3.7068842760e-04
-2.300000,1.000000,-1.7994485417e-04,-1.4331195128e-04
-2.300000,1.100000,-2.1003408338e-04,1.3188835933e-03
-2.300000,1.200000,-2.4057491749e-04,3.8384863152e-03
-2.300000,1.300000,-2.7119249694e-04,1.1068098685e-02
-2.300000,1.400000,-3.0155526039e-04,1.8134085321e-02
-2.300000,1.500000,-3.3137675123e-04,1.7734631056e-02
-2.300000,1.600000,-3.6041534775e-04,9.6966128218e-03
-2.300000,1.700000,-3.8847240821e-04,-5.2285779508e-03
-2.300000,1.800000,-4.1538929810e-04,-1.6208793991e-02
-2.300000,1.900000,-4.4104371219e-04,-2.3971412734e-02
-2.300000,2.000000,-4.6534563309e-04,-4.0422970332e-02
-2.300000,2.100000,-4.8823319365e-04,-7.6323407363e-03
-2.300000,2.200000,-5.0966863953e-04,1.4363495605e-02
-2.300000,2.300000,-5.2963452698e-04,7.0513948373e-02
-2.300000,2.400000,-5.4813023921e-04,1.4979159460e-02
-2.300000,2.500000,-5.6516886536e-04,8.6816998876e-03
-2.300000,2.600000,-5.8077445575e-04,-3.4439010324e-04
-2.300000,2.700000,-5.9497964665e-04,-1.0491492377e-02
-2.300000,2.800000,-6.0782363376e-04,-1.1151258526e-02
-2.300000,2.900000,-6.1935046521e-04,4.1978786499e-03
-2.300000,3.000000,-6.2960762121e-04,-1.9043949172e-02
-2.300000,3.100000,-6.3864484571e-04,2.0219567023e-03
-2.200000,-3.200000,-6.7274700539e-04,-3.9272339880e-03
-2.200000,-3.100000,-6.6348041145e-04,-2.4051598064e-03
-2.200000,-3.000000,-6.5497276922e-04,-5.5454405559e-03
-2.200000,-2.900000,-6.4521676461e-04,-2.7377023983e-03
-2.200000,-2.800000,-6.3415504235e-04,-1.4110103594e-02
-2.200000,-2.700000,-6.2173148941e-04,-1.9579175941e-03
-2.200000,-2.600000,-6.0789234529e-04,-1.2549238880e-02
-2.200000,-2.500000,-5.9258758621e-04,-1.9409876605e-03
-2.200000,-2.400000,-5.7577262878e-04,5.3964203174e-03
-2.200000,-2.300000,-5.5741039970e-04,1.7928864750e-03
-2.200000,-2.200000,-5.3747381744e-04,-4.8372421307e-02
-2.200000,-2.100000,-5.1594872613e-04,-1.5143191494e-02
-2.200000,-2.000000,-4.9283731113e-04,-3.9788036435e-03
-2.200000,-1.900000,-4.6816200604e-04,1.4052475875e-02
-2.200000,-1.800000,-4.4196987096e-04,1.0823908211e-02
-2.200000,-1.700000,-4.1433737897e-04,-1.5468522822e-03
-2.200000,-1.600000,-3.8537548876e-04,6.1470963476e-03
-2.200000,-1.500000,-3.5523480664e-04,8.5235815649e-03
-2.200000,-1.400000,-3.2411055015e-04,1.4102290961e-03
-2.200000,-1.300000,-2.9224692292e-04,-2.2778422859e-03
-2.200000,-1.200000,-2.5994040436e-04,-2.8923096019e-03
-2.200000,-1.100000,-2.2754136257e-04,-4.9675920543e-03
-2.200000,-1.000000,-1.9545333479e-04,-4.7333456214e-03
-2.200000,-0.900000,-1.6412931208e-04,-1.1272848731e-03
-2.200000,-0.800000,-1.3406444132e-04,-4.7918530078e-04
-2.200000,-0.700000,-1.0578474299e-04,1.1698828317e-03
-2.200000,-0.600000,-7.9831749202e-05,1.4944452962e-03
-2.200000,-0.500000,-5.6743387107e-05,1.9262128985e-03
-2.200000,-0.400000,-3.7031931158e-05,2.2401233666e-03
-2.200000,-0.300000,-2.1160359950e-05,1.9522975358e-03
-2.200000,-0.200000,-9.5188889621e-06,2.2312515480e-03
-2.200000,-0.100000,-2.4037130591e-06,1.7759711233e-03
-2.200000,0.000000,0.0000000000e+00,1.7128878560e-03
-2.200000,0.100000,-2.3708876779e-06,1.5828927429e-03
-2.200000,0.200000,-9.4536707858e-06,1.1365998649e-03
-2.200000,0.300000,-2.1063596712e-05,1.3184425187e-03
-2.200000,0.400000,-3.6904852308e-05,9.9463676886e-04
-2.200000,0.500000,-5.6587557054e-05,1.1352968534e-03
-2.200000,0.600000,-7.9649010826e-05,1.6744578482e-03
-2.200000,0.700000,-1.0557715540e-04,2.0319887363e-03
-2.200000,0.800000,-1.3383421591e-04,3.9618821715e-03
-2.200000,0.900000,-1.6387875036e-04,5.5684185880e-03
-2.200000,1.000000,-1.9518477108e-04,8.5613694399e-03
-2.200000,1.100000,-2.2725711351e-04,9.2148902068e-03
-2.200000,1.200000,-2.5964272652e-04,6.4049353023e-03
-2.200000,1.300000,-2.9193797897e-04,4.0404271284e-03
-2.200000,1.400000,-3.2379238352e-04,5.3897316291e-04
-2.200000,1.500000,-3.5490932390e-04,-6.4004032446e-03
-2.200000,1.600000,-3.8504444894e-04,-6.2002165753e-03
-2.200000,1.700000,-4.1400238861e-04,1.3973028165e-03
-2.200000,1.800000,-4.4163238397e-04,-1.1890386683e-02
-2.200000,1.900000,-4.6782332712e-04,-2.0409616129e-02
-2.200000,2.000000,-4.9249860190e-04,-2.0805404951e-04
-2.200000,2.100000,-5.1561101311e-04,1.0435702163e-02
-2.200000,2.200000,-5.3713800124e-04,3.7690733449e-02
-2.200000,2.300000,-5.5707726479e-04,-1.6765008264e-03
-2.200000,2.400000,-5.7544285350e-04,-9.3352649201e-03
-2.200000,2.500000,-5.9226175263e-04,3.9669282644e-03
-2.200000,2.600000,-6.0757094873e-04,1.7487290534e-02
-2.200000,2.700000,-6.2141494748e-04,3.8271398010e-03
-2.200000,2.800000,-6.3384370336e-04,1.8920012982e-02
-2.200000,2.900000,-6.4491091537e-04,4.0478126502e-03
-2.200000,3.000000,-6.5467264213e-04,7.6623056597e-03
-2.200000,3.100000,-6.6318619102e-04,3.2419924213e-03
-2.100000,-3.200000,-6.9713461992e-04,-1.6722704972e-02
-2.100000,-3.100000,-6.8843142846e-04,-2.0348176003e-02
-2.100000,-3.000000,-6.8052398023e-04,-2.2081928794e-02
-2.100000,-2.900000,-6.7134620995e-04,-2.7226584317e-02
-2.100000,-2.800000,-6.6083323171e-04,-3.5901527126e-02
-2.100000,-2.700000,-6.4892024979e-04,-4.2869262685e-02
-2.100000,-2.600000,-6.3554357183e-04,-4.7669838859e-02
-2.100000,-2.500000,-6.2064191153e-04,-4.9174588388e-02
-2.100000,-2.400000,-6.0415803780e-04,-3.5755743929e-02
-2.100000,-2.300000,-5.8604083166e-04,-2.1560752502e-02
-2.100000,-2.200000,-5.6624781562e-04,3.8310952321e-03
-2.100000,-2.100000,-5.4474821942e-04,3.4189079508e-03
-2.100000,-2.000000,-5.2152663915e-04,7.0082708513e-04
-2.100000,-1.900000,-4.9658733141e-04,2.0391673619e-03
-2.100000,-1.800000,-4.6995915671e-04,3.5964735668e-04
-2.100000,-1.700000,-4.4170114230e-04,1.1800431500e-03
-2.100000,-1.600000,-4.1190857111e-04,-1.5232284522e-02
-2.100000,-1.500000,-3.8071941591e-04,-2.3818135452e-02
-2.100000,-1.400000,-3.4832082545e-04,-1.1959985008e-02
-2.100000,-1.300000,-3.1495523374e-04,-6.4583751856e-03
-2.100000,-1.200000,-2.8092551243e-04,-9.8437808895e-03
-2.100000,-1.100000,-2.4659843534e-04,-8.5995011082e-03
-2.100000,-1.000000,-2.1240559859e-04,-4.0912167518e-03
-2.100000,-0.900000,-1.7884087512e-04,-2.3135082561e-03
-2.100000,-0.800000,-1.4645352066e-04,-1.8459144843e-04
-2.100000,-0.700000,-1.1583623284e-04,-8.4045116286e-05
-2.100000,-0.600000,-8.7607825667e-05,3.3943226127e-06
-2.100000,-0.500000,-6.2390724074e-05,-4.6436192604e-05
-2.100000,-0.400000,-4.0784169123e-05,-2.9478310182e-04
-2.100000,-0.300000,-2.3334768848e-05,-3.6168474691e-04
-2.100000,-0.200000,-1.0506700871e-05,-8.2645366740e-04
-2.100000,-0.100000,-2.6543190546e-06,-9.1434385706e-04
-2.100000,0.000000,0.0000000000e+00,-1.1648040756e-03
-2.100000,0.100000,-2.6197082493e-06,-1.4166090698e-03
-2.100000,0.200000,-1.0437976147e-05,-1.2688421526e-03
-2.100000,0.300000,-2.3232902064e-05,-1.5124743556e-03
-2.100000,0.400000,-4.0650565257e-05,-1.1836289507e-03
-2.100000,0.500000,-6.2227163092e-05,-9.8427385408e-04
-2.100000,0.600000,-8.7416392922e-05,-9.1752890805e-04
-2.100000,0.700000,-1.1561924332e-04,-9.0448931565e-04
-2.100000,0.800000,-1.4621344228e-04,-1.4266273315e-03
-2.100000,0.900000,-1.7858025554e-04,-1.0612900034e-03
-2.100000,1.000000,-2.1212699907e-04,8.5663895799e-04
-2.100000,1.100000,-2.4630437399e-04,4.6815161798e-03
-2.100000,1.200000,-2.8061841808e-04,6.5959552599e-03
-2.100000,1.300000,-3.1463741052e-04,5.3080765594e-03
-2.100000,1.400000,-3.4799442767e-04,9.7700860358e-03
-2.100000,1.500000,-3.8038643209e-04,1.8282333581e-02
-2.100000,1.600000,-4.1157081589e-04,1.1938540196e-02
-2.100000,1.700000,-4.4136025462e-04,-1.3542664773e-03
-2.100000,1.800000,-4.6961660304e-04,-8.9925680001e-04
-2.100000,1.900000,-4.9624441254e-04,8.9870376456e-04
-2.100000,2.000000,-5.2118449954e-04,-3.6643642133e-04
-2.100000,2.100000,-5.4440785813e-04,-2.0492889553e-03
-2.100000,2.200000,-5.6591009805e-04,5.6833823153e-03
-2.100000,2.300000,-5.8570650157e-04,2.9141634914e-02
-2.100000,2.400000,-6.0382772919e-04,4.4830901115e-02
-2.100000,2.500000,-6.2031616003e-04,6.2008378608e-02
-2.100000,2.600000,-6.3522282549e-04,5.6647955773e-02
-2.100000,2.700000,-6.4860487909e-04,5.1936130252e-02
-2.100000,2.800000,-6.6052353870e-04,4.4646846705e-02
-2.100000,2.900000,-6.7104243665e-04,3.2795229757e-02
-2.100000,3.000000,-6.8022631610e-04,2.9732921693e-02
-2.100000,3.100000,-6.8814001716e-04,2.4445917391e-02
-2.000000,-3.200000,-7.2177182985e-04,-1.2134341029e-02
-2.000000,-3.100000,-7.1371881665e-04,-2.4088344688e-02
-2.000000,-3.000000,-7.0648920281e-04,-2.7109672026e-02
-2.000000,-2.900000,-6.9797457118e-04,-2.9032718962e-02
-2.000000,-2.800000,-6.8810271716e-04,-4.0235321786e-02
-2.000000,-2.700000,-6.7680025265e-04,-3.9086464560e-02
-2.000000,-2.600000,-6.6399347858e-04,-6.1648623557e-02
-2.000000,-2.500000,-6.4960955405e-04,-6.0305255105e-02
-2.000000,-2.400000,-6.3357802964e-04,-7.4878866865e-02
-2.000000,-2.300000,-6.1583282157e-04,-6.5283759727e-02
-2.000000,-2.200000,-5.9631471167e-04,-5.7819554464e-02
-2.000000,-2.100000,-5.7497446349e-04,-1.5659977110e-02
-2.000000,-2.000000,-5.5177664487e-04,-8.8678936509e-03
-2.000000,-1.900000,-5.2670423896e-04,-5.8924709928e-03
-2.000000,-1.800000,-4.9976410379e-04,-1.4506049645e-03
-2.000000,-1.700000,-4.7099330108e-04,3.8389674116e-03
-2.000000,-1.600000,-4.4046624941e-04,2.5309501810e-03
-2.000000,-1.500000,-4.0830256116e-04,2.1412563100e-03
-2.000000,-1.400000,-3.7467528938e-04,1.5974773462e-03
-2.000000,-1.300000,-3.3981913890e-04,-6.2597551998e-03
-2.000000,-1.200000,-3.0403799031e-04,-1.5136801622e-02
-2.000000,-1.100000,-2.6771086013e-04,-1.4131360670e-02
-2.000000,-1.000000,-2.3129520560e-04,-1.4562139507e-02
-2.000000,-0.900000,-1.9532632450e-04,-2.0458316580e-02
-2.000000,-0.800000,-1.6041156086e-04,-1.8718988463e-02
-2.000000,-0.700000,-1.2721817776e-04,-1.7447401180e-02
-2.000000,-0.600000,-9.6454159667e-05,-1.3211268795e-02
-2.000000,-0.500000,-6.8841890410e-05,-9.5773273267e-03
-2.000000,-0.400000,-4.5085589513e-05,-7.4842386054e-03
-2.000000,-0.300000,-2.5834470222e-05,-5.2162185747e-03
-2.000000,-0.200000,-1.1644618923e-05,-5.0003659851e-03
-2.000000,-0.100000,-2.9433468753e-06,-4.0546826709e-03
-2.000000,0.000000,0.0000000000e+00,-4.0107340200e-03
-2.000000,0.100000,-2.9067835589e-06,-4.1149401606e-03
-2.000000,0.200000,-1.1572066778e-05,-3.3459338874e-03
-2.000000,0.300000,-2.5727050384e-05,-3.6075329631e-03
-2.000000,0.400000,-4.4944916843e-05,-2.1446285708e-03
-2.000000,0.500000,-6.8670000541e-05,-2.8125058006e-04
-2.000000,0.600000,-9.6253422596e-05,1.9725130409e-03
-2.000000,0.700000,-1.2699120509e-04,6.7238102603e-03
-2.000000,0.800000,-1.6016111345e-04,9.4104427348e-03
-2.000000,0.900000,-1.9505522619e-04,1.1254055687e-02
-2.000000,1.000000,-2.3100626717e-04,9.4622119525e-03
-2.000000,1.100000,-2.6740681599e-04,8.6846925955e-03
-2.000000,1.200000,-3.0372144893e-04,8.1895547411e-03
-2.000000,1.300000,-3.3949254674e-04,1.6001705623e-03
-2.000000,1.400000,-3.7434090714e-04,-5.6014260259e-03
-2.000000,1.500000,-4.0796245073e-04,-5.1210840910e-03
-2.000000,1.600000,-4.4012226950e-04,-3.9745648134e-03
-2.000000,1.700000,-4.7064710974e-04,-3.0342140485e-03
